n,m,p,it,diff,ns
124,116,0.6,50,11,3665240
124,116,0.6,50,11,3565717
124,116,0.6,50,11,3657698
124,116,0.6,50,11,3620822
124,116,0.6,50,11,3661679
124,116,0.6,50,11,3662447
124,116,0.6,50,11,3701976
124,116,0.6,50,11,3664263
124,116,0.6,50,11,3569838
124,116,0.6,50,11,3666567
124,116,0.6,50,11,3619914
124,116,0.6,50,11,3616212
124,116,0.6,50,11,3718040
124,116,0.6,50,11,3612581
124,116,0.6,50,11,3614257
124,116,0.6,50,11,3658885
124,116,0.6,50,11,3665869
124,116,0.6,50,11,3465845
140,135,0.6,50,15,3434207
140,135,0.6,50,15,3195002
140,135,0.6,50,15,3193257
140,135,0.6,50,15,3193885
140,135,0.6,50,15,3186482
140,135,0.6,50,15,4192188
140,135,0.6,50,15,3245428
140,135,0.6,50,15,3197657
140,135,0.6,50,15,3194723
140,135,0.6,50,15,3193816
140,135,0.6,50,15,3691500
140,135,0.6,50,15,3575426
140,135,0.6,50,15,3457814
140,135,0.6,50,15,3797519
140,135,0.6,50,15,3305560
140,135,0.6,50,15,3190673
140,135,0.6,50,15,3199962
140,135,0.6,50,15,3362131
140,135,0.6,50,15,3575216
140,135,0.6,50,15,3570536
140,135,0.6,50,15,3571095
140,135,0.6,50,15,3415141
140,135,0.6,50,15,4124862
140,135,0.6,50,15,3689545
140,135,0.6,50,15,3201009
140,135,0.6,50,15,3194095
140,135,0.6,50,15,3192559
140,135,0.6,50,15,3569838
140,135,0.6,50,15,3413045
140,135,0.6,50,15,3578010
140,135,0.6,50,15,4123605
140,135,0.6,50,15,3906959
140,135,0.6,50,15,3906331
140,135,0.6,50,15,3253389
140,135,0.6,50,15,3193886
140,135,0.6,50,15,3193466
140,135,0.6,50,15,3572422
140,135,0.6,50,15,3313313
140,135,0.6,50,15,3189206
140,135,0.6,50,15,3194165
140,135,0.6,50,15,3196888
140,135,0.6,50,15,3185365
140,135,0.6,50,15,3190812
140,135,0.6,50,15,3743532
140,135,0.6,50,15,3636257
140,135,0.6,50,15,3467311
140,135,0.6,50,15,3577520
140,135,0.6,50,15,3195701
140,135,0.6,50,15,3353262
140,135,0.6,50,15,3570327
140,135,0.6,50,15,3193187
140,135,0.6,50,15,3194723
140,135,0.6,50,15,3195003
140,135,0.6,50,15,3197587
140,135,0.6,50,15,3911219
140,135,0.6,50,15,3193047
140,135,0.6,50,15,3197238
140,135,0.6,50,15,3743811
140,135,0.6,50,15,4177382
140,135,0.6,50,15,3954590
140,135,0.6,50,15,3190882
140,135,0.6,50,15,3192070
140,135,0.6,50,15,3189346
140,135,0.6,50,15,3192140
140,135,0.6,50,15,3190324
140,135,0.6,50,15,3191441
140,135,0.6,50,15,3194724
140,135,0.6,50,15,3190323
140,135,0.6,50,15,3188019
140,135,0.6,50,15,3193187
140,135,0.6,50,15,3197797
140,135,0.6,50,15,4074926
140,135,0.6,50,15,3736687
140,135,0.6,50,15,3741297
140,135,0.6,50,15,3740319
140,135,0.6,50,15,3632974
140,135,0.6,50,15,3576194
140,135,0.6,50,15,3190114
140,135,0.6,50,15,3197028
140,135,0.6,50,15,3417027
140,135,0.6,50,15,4234442
140,135,0.6,50,15,3415699
140,135,0.6,50,15,3193536
140,135,0.6,50,15,3198076
140,135,0.6,50,15,3348373
140,135,0.6,50,15,3192000
140,135,0.6,50,15,3192000
140,135,0.6,50,15,3193047
140,135,0.6,50,15,3198425
140,135,0.6,50,15,3399915
140,135,0.6,50,15,3192488
140,135,0.6,50,15,3196330
140,135,0.6,50,15,3579406
140,135,0.6,50,15,3909753
140,135,0.6,50,15,3743252
140,135,0.6,50,15,3195911
140,135,0.6,50,15,3186343
140,135,0.6,50,15,3192977
140,135,0.6,50,15,3196330
140,135,0.6,50,15,3638352
155,150,0.6,50,19,4770959
155,150,0.6,50,19,4761670
155,150,0.6,50,19,4891643
155,150,0.6,50,19,4697136
155,150,0.6,50,19,4575056
155,150,0.6,50,19,4573518
155,150,0.6,50,19,4387184
155,150,0.6,50,19,4569887
155,150,0.6,50,19,4836539
155,150,0.6,50,19,4385926
155,150,0.6,50,19,4702794
155,150,0.6,50,19,4571703
155,150,0.6,50,19,4443615
155,150,0.6,50,19,4574008
155,150,0.6,50,19,4702933
155,150,0.6,50,19,4711315
155,150,0.6,50,19,4572890
155,150,0.6,50,19,4502840
155,150,0.6,50,19,4513037
155,150,0.6,50,19,4760134
155,150,0.6,50,19,4645873
155,150,0.6,50,19,4518205
155,150,0.6,50,19,4633023
155,150,0.6,50,19,4767047
155,150,0.6,50,19,4453114
155,150,0.6,50,19,4697346
155,150,0.6,50,19,4513107
155,150,0.6,50,19,4447107
155,150,0.6,50,19,4454789
155,150,0.6,50,19,4763206
155,150,0.6,50,19,4701118
155,150,0.6,50,19,4701048
155,150,0.6,50,19,4764883
155,150,0.6,50,19,4704330
155,150,0.6,50,19,4444802
155,150,0.6,50,19,4479792
155,150,0.6,50,19,4637982
155,150,0.6,50,19,4568421
155,150,0.6,50,19,4627086
155,150,0.6,50,19,4642102
155,150,0.6,50,19,4512268
155,150,0.6,50,19,4505843
155,150,0.6,50,19,4576243
155,150,0.6,50,19,4578338
155,150,0.6,50,19,4638191
155,150,0.6,50,19,4579037
155,150,0.6,50,19,4703842
155,150,0.6,50,19,4634070
155,150,0.6,50,19,4637144
155,150,0.6,50,19,4510103
155,150,0.6,50,19,4511361
155,150,0.6,50,19,4575683
155,150,0.6,50,19,4701747
155,150,0.6,50,19,4640985
155,150,0.6,50,19,4764045
155,150,0.6,50,19,4517786
155,150,0.6,50,19,4510174
155,150,0.6,50,19,4762996
155,150,0.6,50,19,4763137
155,150,0.6,50,19,4505704
155,150,0.6,50,19,4438936
155,150,0.6,50,19,4649645
155,150,0.6,50,19,4627645
155,150,0.6,50,19,4636236
155,150,0.6,50,19,4510173
155,150,0.6,50,19,4819498
155,150,0.6,50,19,4505913
155,150,0.6,50,19,4568560
155,150,0.6,50,19,4511639
155,150,0.6,50,19,4570725
155,150,0.6,50,19,4634420
155,150,0.6,50,19,4693086
155,150,0.6,50,19,4827390
155,150,0.6,50,19,4697137
155,150,0.6,50,19,4643220
155,150,0.6,50,19,4447735
155,150,0.6,50,19,4762089
155,150,0.6,50,19,4571423
155,150,0.6,50,19,4635328
155,150,0.6,50,19,4817263
155,150,0.6,50,19,4639169
155,150,0.6,50,19,4572122
155,150,0.6,50,19,4696787
155,150,0.6,50,19,4512967
155,150,0.6,50,19,4704889
155,150,0.6,50,19,4626877
155,150,0.6,50,19,4702794
155,150,0.6,50,19,4824945
155,150,0.6,50,19,4509126
155,150,0.6,50,19,4634420
155,150,0.6,50,19,4574218
155,150,0.6,50,19,4641335
155,150,0.6,50,19,4641684
155,150,0.6,50,19,4703143
155,150,0.6,50,19,4447316
155,150,0.6,50,19,4632744
155,150,0.6,50,19,4769003
155,150,0.6,50,19,4691479
155,150,0.6,50,19,4761460
155,150,0.6,50,19,4711174
172,171,0.6,50,24,5336878
172,171,0.6,50,24,5221850
172,171,0.6,50,24,5220174
172,171,0.6,50,24,5142371
172,171,0.6,50,24,5216542
172,171,0.6,50,24,5222828
172,171,0.6,50,24,5148587
172,171,0.6,50,24,5216542
172,171,0.6,50,24,5211933
172,171,0.6,50,24,5147400
172,171,0.6,50,24,5217310
172,171,0.6,50,24,5138460
172,171,0.6,50,24,5226250
172,171,0.6,50,24,5214587
172,171,0.6,50,24,5213958
172,171,0.6,50,24,5151451
172,171,0.6,50,24,5213609
172,171,0.6,50,24,5215843
172,171,0.6,50,24,5143908
172,171,0.6,50,24,5223666
172,171,0.6,50,24,5213888
172,171,0.6,50,24,5136505
172,171,0.6,50,24,5218428
172,171,0.6,50,24,5221570
172,171,0.6,50,24,5153336
172,171,0.6,50,24,5220593
172,171,0.6,50,24,5226390
172,171,0.6,50,24,5143209
172,171,0.6,50,24,5230790
172,171,0.6,50,24,5221850
172,171,0.6,50,24,5213748
172,171,0.6,50,24,5138251
172,171,0.6,50,24,5211863
172,171,0.6,50,24,5137762
172,171,0.6,50,24,5208231
172,171,0.6,50,24,5141184
172,171,0.6,50,24,5223177
172,171,0.6,50,24,5205508
172,171,0.6,50,24,5142162
172,171,0.6,50,24,5218078
172,171,0.6,50,24,5213330
172,171,0.6,50,24,5148936
172,171,0.6,50,24,5221222
172,171,0.6,50,24,5213051
172,171,0.6,50,24,5146142
172,171,0.6,50,24,5220244
172,171,0.6,50,24,5218218
172,171,0.6,50,24,5146561
172,171,0.6,50,24,5203901
172,171,0.6,50,24,5222898
172,171,0.6,50,24,5149495
172,171,0.6,50,24,5217590
172,171,0.6,50,24,5221082
172,171,0.6,50,24,5140207
172,171,0.6,50,24,5213608
172,171,0.6,50,24,5138670
172,171,0.6,50,24,5220034
172,171,0.6,50,24,5214377
172,171,0.6,50,24,5136226
172,171,0.6,50,24,5226180
172,171,0.6,50,24,5211234
172,171,0.6,50,24,5147191
172,171,0.6,50,24,5217031
172,171,0.6,50,24,5138880
172,171,0.6,50,24,5216612
172,171,0.6,50,24,5211025
172,171,0.6,50,24,5152009
172,171,0.6,50,24,5208860
172,171,0.6,50,24,5217310
172,171,0.6,50,24,5144397
172,171,0.6,50,24,5216124
172,171,0.6,50,24,5137133
172,171,0.6,50,24,5213539
172,171,0.6,50,24,5210536
172,171,0.6,50,24,5145235
172,171,0.6,50,24,5217240
172,171,0.6,50,24,5224504
172,171,0.6,50,24,5138321
172,171,0.6,50,24,5211933
172,171,0.6,50,24,5144536
172,171,0.6,50,24,5205018
172,171,0.6,50,24,5217101
172,171,0.6,50,24,5142860
172,171,0.6,50,24,5214168
172,171,0.6,50,24,5220104
172,171,0.6,50,24,5139368
172,171,0.6,50,24,5224225
172,171,0.6,50,24,5142023
172,171,0.6,50,24,5213399
172,171,0.6,50,24,5215145
172,171,0.6,50,24,5138949
172,171,0.6,50,24,5218428
172,171,0.6,50,24,5139648
172,171,0.6,50,24,5221640
172,171,0.6,50,24,5216543
172,171,0.6,50,24,5214797
172,171,0.6,50,24,5154453
172,171,0.6,50,24,5217450
172,171,0.6,50,24,5219057
172,171,0.6,50,24,5145654
188,187,0.6,50,29,6526823
188,187,0.6,50,29,6380856
188,187,0.6,50,29,6376317
188,187,0.6,50,29,6378622
188,187,0.6,50,29,6386374
188,187,0.6,50,29,6385606
188,187,0.6,50,29,6381276
188,187,0.6,50,29,6380786
188,187,0.6,50,29,6380717
188,187,0.6,50,29,6397828
188,187,0.6,50,29,6377644
188,187,0.6,50,29,6386933
188,187,0.6,50,29,6380996
188,187,0.6,50,29,6385885
188,187,0.6,50,29,6382533
188,187,0.6,50,29,6457891
188,187,0.6,50,29,6384488
188,187,0.6,50,29,6375269
188,187,0.6,50,29,6383650
188,187,0.6,50,29,6402438
188,187,0.6,50,29,6375199
188,187,0.6,50,29,6390774
188,187,0.6,50,29,6383860
188,187,0.6,50,29,6393358
188,187,0.6,50,29,6317232
188,187,0.6,50,29,6450837
188,187,0.6,50,29,6383720
188,187,0.6,50,29,6382324
188,187,0.6,50,29,6384139
188,187,0.6,50,29,6388958
188,187,0.6,50,29,6378901
188,187,0.6,50,29,6393777
188,187,0.6,50,29,6385606
188,187,0.6,50,29,6376248
188,187,0.6,50,29,6385467
188,187,0.6,50,29,6373663
188,187,0.6,50,29,6385047
188,187,0.6,50,29,6371288
188,187,0.6,50,29,6389377
188,187,0.6,50,29,6396292
188,187,0.6,50,29,6388329
188,187,0.6,50,29,6375619
188,187,0.6,50,29,6377993
188,187,0.6,50,29,6378621
188,187,0.6,50,29,6386025
188,187,0.6,50,29,6377784
188,187,0.6,50,29,6379250
188,187,0.6,50,29,6386863
188,187,0.6,50,29,6461103
188,187,0.6,50,29,6380717
188,187,0.6,50,29,6374781
188,187,0.6,50,29,6383720
188,187,0.6,50,29,6375689
188,187,0.6,50,29,6383440
188,187,0.6,50,29,6376108
188,187,0.6,50,29,6386443
188,187,0.6,50,29,6373663
188,187,0.6,50,29,6374222
188,187,0.6,50,29,6388749
188,187,0.6,50,29,6387631
188,187,0.6,50,29,6389935
188,187,0.6,50,29,6385397
188,187,0.6,50,29,6378621
188,187,0.6,50,29,6379320
188,187,0.6,50,29,6460056
188,187,0.6,50,29,6307664
188,187,0.6,50,29,6387911
188,187,0.6,50,29,6459148
188,187,0.6,50,29,6309828
188,187,0.6,50,29,6453491
188,187,0.6,50,29,6381835
188,187,0.6,50,29,6384139
188,187,0.6,50,29,6378901
188,187,0.6,50,29,6381416
188,187,0.6,50,29,6374291
188,187,0.6,50,29,6381765
188,187,0.6,50,29,6386095
188,187,0.6,50,29,6380647
188,187,0.6,50,29,6390494
188,187,0.6,50,29,6374711
188,187,0.6,50,29,6383720
188,187,0.6,50,29,6389237
188,187,0.6,50,29,6376457
188,187,0.6,50,29,6373872
188,187,0.6,50,29,6456075
188,187,0.6,50,29,6385746
188,187,0.6,50,29,6386304
188,187,0.6,50,29,6373942
188,187,0.6,50,29,6390006
188,187,0.6,50,29,6373942
188,187,0.6,50,29,6388679
188,187,0.6,50,29,6384209
188,187,0.6,50,29,6377225
188,187,0.6,50,29,6385187
188,187,0.6,50,29,6373733
188,187,0.6,50,29,6394895
188,187,0.6,50,29,6389237
188,187,0.6,50,29,6377644
188,187,0.6,50,29,6390424
188,187,0.6,50,29,6374641
206,210,0.6,50,35,6481847
206,210,0.6,50,35,6689622
206,210,0.6,50,35,6605884
206,210,0.6,50,35,6516418
206,210,0.6,50,35,6515370
206,210,0.6,50,35,6512716
206,210,0.6,50,35,6512297
206,210,0.6,50,35,6512576
206,210,0.6,50,35,6518862
206,210,0.6,50,35,6608887
206,210,0.6,50,35,6416616
206,210,0.6,50,35,6507408
206,210,0.6,50,35,6873793
206,210,0.6,50,35,6512716
206,210,0.6,50,35,6525427
206,210,0.6,50,35,6423529
206,210,0.6,50,35,6510342
206,210,0.6,50,35,6516488
206,210,0.6,50,35,6784815
206,210,0.6,50,35,6594429
206,210,0.6,50,35,6880009
206,210,0.6,50,35,6693813
206,210,0.6,50,35,6511180
206,210,0.6,50,35,6782930
206,210,0.6,50,35,6515509
206,210,0.6,50,35,6693604
206,210,0.6,50,35,6510970
206,210,0.6,50,35,6515928
206,210,0.6,50,35,6695978
206,210,0.6,50,35,6698213
206,210,0.6,50,35,6598061
206,210,0.6,50,35,6619153
206,210,0.6,50,35,6612518
206,210,0.6,50,35,6777063
206,210,0.6,50,35,6515440
206,210,0.6,50,35,6517534
206,210,0.6,50,35,6513903
206,210,0.6,50,35,6605813
206,210,0.6,50,35,6612938
206,210,0.6,50,35,6502309
206,210,0.6,50,35,6607071
206,210,0.6,50,35,6516417
206,210,0.6,50,35,6506780
206,210,0.6,50,35,6608607
206,210,0.6,50,35,6519072
206,210,0.6,50,35,6515439
206,210,0.6,50,35,6515440
206,210,0.6,50,35,6694232
206,210,0.6,50,35,6516487
206,210,0.6,50,35,6695140
206,210,0.6,50,35,6954109
206,210,0.6,50,35,6514532
206,210,0.6,50,35,6609305
206,210,0.6,50,35,6419339
206,210,0.6,50,35,6525846
206,210,0.6,50,35,6522633
206,210,0.6,50,35,6508385
206,210,0.6,50,35,6606861
206,210,0.6,50,35,6418641
206,210,0.6,50,35,6513065
206,210,0.6,50,35,6515230
206,210,0.6,50,35,6508036
206,210,0.6,50,35,6697654
206,210,0.6,50,35,6515788
206,210,0.6,50,35,6415079
206,210,0.6,50,35,6686410
206,210,0.6,50,35,6522703
206,210,0.6,50,35,6688226
206,210,0.6,50,35,6696257
206,210,0.6,50,35,6606303
206,210,0.6,50,35,6507967
206,210,0.6,50,35,6785793
206,210,0.6,50,35,6421783
206,210,0.6,50,35,6509992
206,210,0.6,50,35,6515649
206,210,0.6,50,35,6509154
206,210,0.6,50,35,6514322
206,210,0.6,50,35,6598270
206,210,0.6,50,35,6410539
206,210,0.6,50,35,6786841
206,210,0.6,50,35,6692416
206,210,0.6,50,35,6602391
206,210,0.6,50,35,6745285
206,210,0.6,50,35,6600017
206,210,0.6,50,35,6776225
206,210,0.6,50,35,6689553
206,210,0.6,50,35,6325682
206,210,0.6,50,35,6417174
206,210,0.6,50,35,6513274
206,210,0.6,50,35,6511529
206,210,0.6,50,35,6782301
206,210,0.6,50,35,6518303
206,210,0.6,50,35,6415009
206,210,0.6,50,35,6341885
206,210,0.6,50,35,6421155
206,210,0.6,50,35,6506779
206,210,0.6,50,35,6611610
206,210,0.6,50,35,6693114
206,210,0.6,50,35,6507478
206,210,0.6,50,35,6343352
223,227,0.6,50,41,7480987
223,227,0.6,50,41,7412125
223,227,0.6,50,41,7710134
223,227,0.6,50,41,7407864
223,227,0.6,50,41,7311903
223,227,0.6,50,41,7414988
223,227,0.6,50,41,7306316
223,227,0.6,50,41,7105315
223,227,0.6,50,41,7212939
223,227,0.6,50,41,7711671
223,227,0.6,50,41,7508296
223,227,0.6,50,41,7219434
223,227,0.6,50,41,7221390
223,227,0.6,50,41,7211472
223,227,0.6,50,41,7399623
223,227,0.6,50,41,7408283
223,227,0.6,50,41,7317979
223,227,0.6,50,41,7509692
223,227,0.6,50,41,7511019
223,227,0.6,50,41,7499774
223,227,0.6,50,41,7302754
223,227,0.6,50,41,7606491
223,227,0.6,50,41,7412614
223,227,0.6,50,41,7745893
223,227,0.6,50,41,7211821
223,227,0.6,50,41,7297865
223,227,0.6,50,41,7211891
223,227,0.6,50,41,7711392
223,227,0.6,50,41,7607888
223,227,0.6,50,41,7602370
223,227,0.6,50,41,7609914
223,227,0.6,50,41,7213567
223,227,0.6,50,41,7208819
223,227,0.6,50,41,7502569
223,227,0.6,50,41,7413731
223,227,0.6,50,41,7316653
223,227,0.6,50,41,7496772
223,227,0.6,50,41,7313160
223,227,0.6,50,41,7512765
223,227,0.6,50,41,7523661
223,227,0.6,50,41,7509902
223,227,0.6,50,41,7512276
223,227,0.6,50,41,7305966
223,227,0.6,50,41,7607679
223,227,0.6,50,41,7328944
223,227,0.6,50,41,7304989
223,227,0.6,50,41,7330690
223,227,0.6,50,41,7411426
223,227,0.6,50,41,7711881
223,227,0.6,50,41,7314068
223,227,0.6,50,41,7316024
223,227,0.6,50,41,7717748
223,227,0.6,50,41,7606422
223,227,0.6,50,41,7606422
223,227,0.6,50,41,7706364
223,227,0.6,50,41,7612288
223,227,0.6,50,41,7311484
223,227,0.6,50,41,7321402
223,227,0.6,50,41,7209866
223,227,0.6,50,41,7508085
223,227,0.6,50,41,7512346
223,227,0.6,50,41,7507178
223,227,0.6,50,41,7515209
223,227,0.6,50,41,7213707
223,227,0.6,50,41,7314347
223,227,0.6,50,41,7394525
223,227,0.6,50,41,7523311
223,227,0.6,50,41,7326989
223,227,0.6,50,41,7618853
223,227,0.6,50,41,7316303
223,227,0.6,50,41,7408493
223,227,0.6,50,41,7403395
223,227,0.6,50,41,7403324
223,227,0.6,50,41,7315116
223,227,0.6,50,41,7318608
223,227,0.6,50,41,7212380
223,227,0.6,50,41,7308550
223,227,0.6,50,41,7124241
223,227,0.6,50,41,7401858
223,227,0.6,50,41,7118444
223,227,0.6,50,41,7410099
223,227,0.6,50,41,7303872
223,227,0.6,50,41,7307014
223,227,0.6,50,41,7425394
223,227,0.6,50,41,7116629
223,227,0.6,50,41,7612427
223,227,0.6,50,41,7312183
223,227,0.6,50,41,7311414
223,227,0.6,50,41,7407375
223,227,0.6,50,41,7110552
223,227,0.6,50,41,7209726
223,227,0.6,50,41,7610473
223,227,0.6,50,41,7315256
223,227,0.6,50,41,7111250
223,227,0.6,50,41,7210984
223,227,0.6,50,41,7304151
223,227,0.6,50,41,7213009
223,227,0.6,50,41,7307642
223,227,0.6,50,41,7113975
223,227,0.6,50,41,7409401
242,252,0.6,50,48,8418879
242,252,0.6,50,48,8335628
242,252,0.6,50,48,8340866
242,252,0.6,50,48,8443881
242,252,0.6,50,48,8330041
242,252,0.6,50,48,8450307
242,252,0.6,50,48,8333952
242,252,0.6,50,48,8339888
242,252,0.6,50,48,8444929
242,252,0.6,50,48,8335837
242,252,0.6,50,48,8456453
242,252,0.6,50,48,8455335
242,252,0.6,50,48,8326479
242,252,0.6,50,48,8441577
242,252,0.6,50,48,8443043
242,252,0.6,50,48,8339050
242,252,0.6,50,48,8338422
242,252,0.6,50,48,8346105
242,252,0.6,50,48,8335140
242,252,0.6,50,48,8439202
242,252,0.6,50,48,8563379
242,252,0.6,50,48,8437386
242,252,0.6,50,48,8337514
242,252,0.6,50,48,8440179
242,252,0.6,50,48,8332067
242,252,0.6,50,48,8436827
242,252,0.6,50,48,8339120
242,252,0.6,50,48,8451215
242,252,0.6,50,48,8446605
242,252,0.6,50,48,8440529
242,252,0.6,50,48,8331298
242,252,0.6,50,48,8345406
242,252,0.6,50,48,8444440
242,252,0.6,50,48,8345266
242,252,0.6,50,48,8330670
242,252,0.6,50,48,8344498
242,252,0.6,50,48,8446465
242,252,0.6,50,48,8355323
242,252,0.6,50,48,8353787
242,252,0.6,50,48,8544871
242,252,0.6,50,48,8340727
242,252,0.6,50,48,8335768
242,252,0.6,50,48,8445417
242,252,0.6,50,48,8337514
242,252,0.6,50,48,8437247
242,252,0.6,50,48,8339748
242,252,0.6,50,48,8340448
242,252,0.6,50,48,8335628
242,252,0.6,50,48,8350085
242,252,0.6,50,48,8345615
242,252,0.6,50,48,8342962
242,252,0.6,50,48,8449189
242,252,0.6,50,48,8337304
242,252,0.6,50,48,8339749
242,252,0.6,50,48,8337933
242,252,0.6,50,48,8448142
242,252,0.6,50,48,8430402
242,252,0.6,50,48,8329203
242,252,0.6,50,48,8454846
242,252,0.6,50,48,8554509
242,252,0.6,50,48,8234219
242,252,0.6,50,48,8451983
242,252,0.6,50,48,8343939
242,252,0.6,50,48,8337863
242,252,0.6,50,48,8433405
242,252,0.6,50,48,8328575
242,252,0.6,50,48,8445906
242,252,0.6,50,48,8343171
242,252,0.6,50,48,8336257
242,252,0.6,50,48,8343939
242,252,0.6,50,48,8452192
242,252,0.6,50,48,8333812
242,252,0.6,50,48,8332276
242,252,0.6,50,48,8452053
242,252,0.6,50,48,8330740
242,252,0.6,50,48,8340726
242,252,0.6,50,48,8450028
242,252,0.6,50,48,8331926
242,252,0.6,50,48,8342892
242,252,0.6,50,48,8338701
242,252,0.6,50,48,8443322
242,252,0.6,50,48,8333813
242,252,0.6,50,48,8447583
242,252,0.6,50,48,8338352
242,252,0.6,50,48,8338072
242,252,0.6,50,48,8445139
242,252,0.6,50,48,8348129
242,252,0.6,50,48,8444301
242,252,0.6,50,48,8448002
242,252,0.6,50,48,8333672
242,252,0.6,50,48,8449958
242,252,0.6,50,48,8328924
242,252,0.6,50,48,8451284
242,252,0.6,50,48,8331368
242,252,0.6,50,48,8567919
242,252,0.6,50,48,8339400
242,252,0.6,50,48,8330669
242,252,0.6,50,48,8539773
242,252,0.6,50,48,8335907
242,252,0.6,50,48,8445069
260,270,0.6,50,55,9581726
260,270,0.6,50,55,9396928
260,270,0.6,50,55,9661973
260,270,0.6,50,55,9531440
260,270,0.6,50,55,9670354
260,270,0.6,50,55,9395950
260,270,0.6,50,55,9649751
260,270,0.6,50,55,9529206
260,270,0.6,50,55,9389385
260,270,0.6,50,55,9659599
260,270,0.6,50,55,9533746
260,270,0.6,50,55,9522711
260,270,0.6,50,55,9530533
260,270,0.6,50,55,9399721
260,270,0.6,50,55,9528088
260,270,0.6,50,55,9267234
260,270,0.6,50,55,9794112
260,270,0.6,50,55,9270236
260,270,0.6,50,55,9667979
260,270,0.6,50,55,9266815
260,270,0.6,50,55,9667770
260,270,0.6,50,55,9390432
260,270,0.6,50,55,9393715
260,270,0.6,50,55,9529625
260,270,0.6,50,55,9534094
260,270,0.6,50,55,9525575
260,270,0.6,50,55,9670144
260,270,0.6,50,55,9528159
260,270,0.6,50,55,9549879
260,270,0.6,50,55,9396648
260,270,0.6,50,55,9386522
260,270,0.6,50,55,9690607
260,270,0.6,50,55,9790550
260,270,0.6,50,55,9261855
260,270,0.6,50,55,9399512
260,270,0.6,50,55,9529694
260,270,0.6,50,55,9678735
260,270,0.6,50,55,9665256
260,270,0.6,50,55,9663370
260,270,0.6,50,55,9401048
260,270,0.6,50,55,9653523
260,270,0.6,50,55,9529486
260,270,0.6,50,55,9525993
260,270,0.6,50,55,9522012
260,270,0.6,50,55,9670564
260,270,0.6,50,55,9526552
260,270,0.6,50,55,9531162
260,270,0.6,50,55,9663231
260,270,0.6,50,55,9673218
260,270,0.6,50,55,9309487
260,270,0.6,50,55,9524736
260,270,0.6,50,55,9394343
260,270,0.6,50,55,9535701
260,270,0.6,50,55,9786499
260,270,0.6,50,55,9265697
260,270,0.6,50,55,9661415
260,270,0.6,50,55,9528787
260,270,0.6,50,55,9530743
260,270,0.6,50,55,9523548
260,270,0.6,50,55,9528158
260,270,0.6,50,55,9391061
260,270,0.6,50,55,9658970
260,270,0.6,50,55,9530603
260,270,0.6,50,55,9524108
260,270,0.6,50,55,9394064
260,270,0.6,50,55,9669027
260,270,0.6,50,55,9265348
260,270,0.6,50,55,9397557
260,270,0.6,50,55,9667141
260,270,0.6,50,55,9522851
260,270,0.6,50,55,9534654
260,270,0.6,50,55,9266325
260,270,0.6,50,55,9524597
260,270,0.6,50,55,9409220
260,270,0.6,50,55,9792226
260,270,0.6,50,55,9524107
260,270,0.6,50,55,9522013
260,270,0.6,50,55,9528997
260,270,0.6,50,55,9683484
260,270,0.6,50,55,9526203
260,270,0.6,50,55,9662671
260,270,0.6,50,55,9261995
260,270,0.6,50,55,9792017
260,270,0.6,50,55,9532278
260,270,0.6,50,55,9522781
260,270,0.6,50,55,9525434
260,270,0.6,50,55,9798023
260,270,0.6,50,55,9534444
260,270,0.6,50,55,9541847
260,270,0.6,50,55,9794880
260,270,0.6,50,55,9397836
260,270,0.6,50,55,9659039
260,270,0.6,50,55,9655548
260,270,0.6,50,55,9396997
260,270,0.6,50,55,9659528
260,270,0.6,50,55,9538146
260,270,0.6,50,55,9533047
260,270,0.6,50,55,9391689
260,270,0.6,50,55,9662043
260,270,0.6,50,55,9132232
280,297,0.6,50,63,10686956
280,297,0.6,50,63,10300317
280,297,0.6,50,63,10601749
280,297,0.6,50,63,10464163
280,297,0.6,50,63,10298641
280,297,0.6,50,63,10456132
280,297,0.6,50,63,10299829
280,297,0.6,50,63,10602867
280,297,0.6,50,63,10743945
280,297,0.6,50,63,10442583
280,297,0.6,50,63,10310235
280,297,0.6,50,63,10446563
280,297,0.6,50,63,10164337
280,297,0.6,50,63,10164198
280,297,0.6,50,63,10167480
280,297,0.6,50,63,10453129
280,297,0.6,50,63,10298990
280,297,0.6,50,63,10314704
280,297,0.6,50,63,10745552
280,297,0.6,50,63,10592251
280,297,0.6,50,63,10598816
280,297,0.6,50,63,10448589
280,297,0.6,50,63,10309955
280,297,0.6,50,63,10166363
280,297,0.6,50,63,10310724
280,297,0.6,50,63,10031081
280,297,0.6,50,63,10156026
280,297,0.6,50,63,10310444
280,297,0.6,50,63,10320851
280,297,0.6,50,63,10459485
280,297,0.6,50,63,10160565
280,297,0.6,50,63,10450824
280,297,0.6,50,63,10607058
280,297,0.6,50,63,10600771
280,297,0.6,50,63,10601749
280,297,0.6,50,63,10603635
280,297,0.6,50,63,10306673
280,297,0.6,50,63,10455504
280,297,0.6,50,63,10599026
280,297,0.6,50,63,10732911
280,297,0.6,50,63,10590505
280,297,0.6,50,63,10313098
280,297,0.6,50,63,10310653
280,297,0.6,50,63,10165874
280,297,0.6,50,63,10737520
280,297,0.6,50,63,10451103
280,297,0.6,50,63,10456062
280,297,0.6,50,63,10447332
280,297,0.6,50,63,10596232
280,297,0.6,50,63,10443910
280,297,0.6,50,63,10449427
280,297,0.6,50,63,10313796
280,297,0.6,50,63,10440697
280,297,0.6,50,63,10308838
280,297,0.6,50,63,10442024
280,297,0.6,50,63,10600283
