n,m,ns
18,18,76894
18,18,77384
18,18,80246
18,18,79758
18,18,79688
18,18,77453
18,18,79269
18,18,79688
18,18,80247
18,18,79828
18,18,77732
18,18,77522
18,18,76754
18,18,78082
18,19,108392
18,19,80665
18,19,78990
18,19,82132
18,19,79130
18,19,81155
18,19,79339
18,19,80805
18,19,78780
18,19,78641
18,19,81434
18,19,78849
18,19,78011
18,19,78640
18,19,79758
18,19,81574
18,19,79059
18,19,81015
18,19,78571
18,19,81224
18,19,80387
18,19,77592
18,19,81294
18,19,77872
18,19,88767
18,19,78640
18,19,81294
18,19,78151
18,19,79129
18,19,81364
18,19,79059
18,19,78012
18,19,81294
18,19,78850
18,19,81783
18,19,81224
18,19,78780
18,19,81433
18,19,78849
18,19,78710
18,19,81713
18,19,77662
18,19,79059
18,19,81154
18,19,80735
18,19,78779
18,19,81364
18,19,77942
18,19,78501
18,19,78919
18,19,82132
18,19,80596
18,19,81225
18,19,78571
18,19,78222
18,19,81015
18,19,78500
18,19,80386
18,19,81294
18,19,81015
18,19,78990
18,19,81713
18,19,80595
18,19,78152
18,19,83739
18,19,80595
18,19,81364
18,19,78151
18,19,78152
18,19,79199
18,19,80945
18,19,77244
18,19,77173
18,19,85764
18,19,78919
18,19,81015
18,19,79548
18,19,79269
18,19,79269
18,19,77802
18,19,78710
18,19,80945
18,19,78571
18,19,78570
18,19,80736
18,19,79059
18,19,81433
18,19,81224
18,19,81224
18,19,81154
18,19,78360
18,19,79269
18,19,78849
18,19,78081
18,19,79758
18,19,81574
18,19,81154
18,19,78151
18,19,81714
18,19,79269
18,20,114399
18,20,85974
18,20,86462
18,20,88907
18,20,85973
18,20,86183
18,20,86044
18,20,86183
18,20,86532
18,20,85066
18,20,88488
18,20,88139
18,20,88977
18,20,88767
18,20,86253
18,20,85834
18,20,88977
18,20,85554
18,20,88138
18,20,84856
18,20,92818
18,20,85554
18,20,88488
18,20,85136
18,20,85903
18,20,85345
18,20,88348
18,20,88278
18,20,85484
18,20,86043
18,20,86044
18,20,87649
18,20,87091
18,20,85695
18,20,88627
18,20,87929
18,20,85694
18,20,85694
18,20,88348
18,20,88278
18,20,86881
18,20,86113
18,20,85485
18,20,85694
18,20,88907
18,20,85555
18,20,88418
18,20,85345
18,20,85764
18,20,88209
18,20,86602
18,20,85624
18,20,86393
18,20,88209
18,20,86951
18,20,85904
18,20,88139
18,20,87650
18,20,86253
18,20,88418
18,20,86323
18,20,85974
18,20,85834
18,20,86951
18,20,86253
18,20,95402
18,20,86044
18,20,86183
18,20,84367
18,20,86114
18,20,87999
18,20,85205
18,20,88558
18,20,88139
18,20,86043
18,20,88139
18,20,87580
18,20,88418
18,20,88628
18,20,84926
18,20,88278
18,20,87859
18,20,85135
18,20,84716
18,20,88208
18,20,85275
18,20,87999
18,20,85764
18,20,88139
18,20,85904
18,20,89396
18,20,85484
18,20,88976
18,20,85904
18,20,84786
18,20,88348
18,20,88068
18,20,86183
18,20,85694
18,20,85974
18,21,114329
18,21,88418
18,21,88418
18,21,88348
18,21,86044
18,21,86392
18,21,88418
18,21,87999
18,21,85345
18,21,88558
18,21,93376
18,21,85624
18,21,85974
18,21,85973
18,21,88768
18,21,84786
18,21,85555
18,21,85974
18,21,87091
18,21,85764
18,21,88278
18,21,87859
18,21,85834
18,21,85694
18,21,87860
18,21,85624
18,21,86043
18,21,88348
18,21,87999
18,21,88138
18,21,87440
18,21,85554
18,21,87929
18,21,87719
18,21,88139
18,21,86113
18,21,87929
18,21,88138
18,21,85065
18,21,87929
18,21,85834
18,21,85135
18,21,88139
18,21,85345
18,21,85694
18,21,86253
18,21,88139
18,21,87231
18,21,88278
18,21,86951
18,21,87999
18,21,85834
18,21,85066
18,21,85834
18,21,88278
18,21,94214
18,21,87929
18,21,88069
18,21,88069
18,21,84926
18,21,85205
18,21,85974
18,21,87719
18,21,84995
18,21,87300
18,21,88278
18,21,85554
18,21,84996
18,21,85415
18,21,86393
18,21,85415
18,21,85764
18,21,85205
18,21,85065
18,21,87860
18,21,84856
18,21,88069
18,21,85834
18,21,85694
18,21,87790
18,21,85764
18,21,85205
18,21,86951
18,21,85206
18,21,87859
18,21,88138
18,21,87929
18,21,84088
18,21,88069
18,21,87999
18,21,87859
18,21,88139
18,21,85345
18,21,84577
18,21,85136
18,21,84646
18,21,87929
18,21,85275
18,21,84856
18,21,88138
18,22,121173
18,22,87720
18,22,85764
18,22,85066
18,22,85415
18,22,85903
18,22,87161
18,22,86532
18,22,84856
18,22,87022
18,22,84367
18,22,83599
18,22,84367
18,22,86462
18,22,84996
18,22,86532
18,22,84297
18,22,87510
18,22,85414
18,22,86951
18,22,84996
18,22,86602
18,22,84926
18,22,84787
18,22,87021
18,22,85205
18,22,87580
18,22,87160
18,22,86462
18,22,86952
18,22,85065
18,22,85275
18,22,86951
18,22,87091
18,22,85135
18,22,85694
18,22,86043
18,22,83529
18,22,87161
18,22,87231
18,22,87301
18,22,84646
18,22,87091
18,22,87161
18,22,87091
18,22,90373
18,22,84996
18,22,86462
18,22,84716
18,22,84437
18,22,84926
18,22,86811
18,22,84298
18,22,84647
18,22,85135
18,22,86951
18,22,84716
18,22,84856
18,22,87650
18,22,87650
18,22,86881
18,22,84436
18,22,84995
18,22,83948
18,22,83878
18,22,84995
18,22,86741
18,22,85135
18,22,86462
18,22,84507
18,22,86323
18,22,87161
18,22,83529
18,22,84717
18,22,85275
18,22,87091
18,22,87161
18,22,86672
18,22,86882
18,22,86742
18,22,86323
18,22,87021
18,22,84856
18,22,84297
18,22,84577
18,22,85066
18,22,87091
18,22,84367
18,22,84437
18,22,84786
18,22,86812
18,22,91142
18,22,85205
18,22,87650
18,22,84856
18,22,84856
18,22,84297
18,22,86602
18,22,85903
18,22,87021
18,23,112164
18,23,87719
18,23,86952
18,23,89046
18,23,89325
18,23,88697
18,23,88417
18,23,85065
18,23,88628
18,23,85974
18,23,85135
18,23,85555
18,23,86602
18,23,85834
18,23,86253
18,23,86533
18,23,84646
18,23,88977
18,23,84507
18,23,86532
18,23,88348
18,23,85904
18,23,88627
18,23,86113
18,23,86462
18,23,88558
18,23,87720
18,23,85833
18,23,86602
18,23,86043
18,23,88907
18,23,88976
18,23,85484
18,23,87860
18,23,86532
18,23,86113
18,23,93516
18,23,86462
18,23,86253
18,23,85345
18,23,86323
18,23,86672
18,23,88837
18,23,85764
18,23,86183
18,23,85415
18,23,87859
18,23,86043
18,23,86533
18,23,85275
18,23,86253
18,23,85345
18,23,86602
18,23,86741
18,23,88628
18,23,85554
18,23,87370
18,23,86253
18,23,88138
18,23,85345
18,23,87719
18,23,88767
18,23,87371
18,23,85834
18,23,85973
18,23,86044
18,23,86183
18,23,86113
18,23,87021
18,23,87440
18,23,86463
18,23,88976
18,23,86951
18,23,86602
18,23,86253
18,23,87929
18,23,88767
18,23,88837
18,23,85974
18,23,85206
18,23,87021
18,23,91631
18,23,88837
18,23,88767
18,23,84996
18,23,88977
18,23,87022
18,23,84856
18,23,88767
18,23,89047
18,23,86253
18,23,89116
18,23,88767
18,23,86183
18,23,85555
18,23,86672
18,23,88348
18,23,85904
18,23,88977
18,23,85624
18,24,116842
18,24,91561
18,24,88767
18,24,87859
18,24,91211
18,24,87999
18,24,90443
18,24,87789
18,24,90094
18,24,87510
18,24,90233
18,24,86742
18,24,86672
18,24,90024
18,24,87789
18,24,87650
18,24,90024
18,24,87790
18,24,87161
18,24,87650
18,24,87510
18,24,90234
18,24,87579
18,24,88837
18,24,87440
18,24,94564
18,24,87999
18,24,90024
18,24,87929
18,24,89465
18,24,89535
18,24,89605
18,24,86323
18,24,86951
18,24,87231
18,24,90164
18,24,90304
18,24,89605
18,24,87440
18,24,87300
18,24,88278
18,24,90024
18,24,87510
18,24,90025
18,24,88418
18,24,87789
18,24,87859
18,24,88976
18,24,87929
18,24,90722
18,24,87161
18,24,88907
18,24,87929
18,24,88138
18,24,87999
18,24,89675
18,24,87370
18,24,89955
18,24,87929
18,24,89815
18,24,87719
18,24,90024
18,24,88279
18,24,86951
18,24,87859
18,24,87440
18,24,89954
18,24,86811
18,24,88977
18,24,89885
18,24,94913
18,24,89675
18,24,87440
18,24,87580
18,24,90304
18,24,90164
18,24,88487
18,24,90234
18,24,86812
18,24,87510
18,24,87790
18,24,86393
18,24,89465
18,24,90025
18,24,86602
18,24,88557
18,24,88976
18,24,87650
18,24,90234
18,24,90094
18,24,86742
18,24,87789
18,24,87440
18,24,87021
18,24,88209
18,24,86602
18,24,86812
18,24,90443
18,24,90025
18,24,86672
18,25,121242
18,25,93656
18,25,93935
18,25,93726
18,25,95751
18,25,92678
18,25,95752
18,25,92119
18,25,95402
18,25,92469
18,25,92958
18,25,95751
18,25,92958
18,25,102037
18,25,95052
18,25,96170
18,25,93167
18,25,95053
18,25,92539
18,25,91770
18,25,94983
18,25,94354
18,25,92399
18,25,95402
18,25,90653
18,25,95192
18,25,92818
18,25,91491
18,25,92608
18,25,95053
18,25,95332
18,25,95263
18,25,95262
18,25,93517
18,25,92888
18,25,92887
18,25,92818
18,25,95193
18,25,92608
18,25,95541
18,25,95123
18,25,92539
18,25,95262
18,25,94075
18,25,91701
18,25,94564
18,25,92329
18,25,94075
18,25,95053
18,25,93167
18,25,95332
18,25,94354
18,25,92887
18,25,95123
18,25,99453
18,25,92538
18,25,93447
18,25,95123
18,25,91351
18,25,91910
18,25,91980
18,25,95053
18,25,92818
18,25,92678
18,25,92818
18,25,92608
18,25,95472
18,25,92888
18,25,92189
18,25,95262
18,25,95262
18,25,93027
18,25,92259
18,25,92608
18,25,95472
18,25,92748
18,25,95192
18,25,95472
18,25,95681
18,25,93167
18,25,92748
18,25,94983
18,25,95053
18,25,91561
18,25,91700
18,25,92399
18,25,95402
18,25,95123
18,25,92189
18,25,92539
18,25,92050
18,25,91700
18,25,91421
18,25,95611
18,25,93097
18,25,93376
18,25,92119
18,25,101617
18,25,95751
18,25,93027
18,26,124036
18,26,96589
18,26,95542
18,26,96031
18,26,95961
18,26,96450
18,26,98126
18,26,98335
18,26,98196
18,26,96170
18,26,95891
18,26,95751
18,26,95611
18,26,96240
18,26,96798
18,26,96309
18,26,95122
18,26,95891
18,26,95890
18,26,98336
18,26,95053
18,26,98544
18,26,95751
18,26,98405
18,26,98615
18,26,94843
18,26,98474
18,26,98055
18,26,95611
18,26,95612
18,26,98615
18,26,97427
18,26,100151
18,26,95751
18,26,96310
18,26,94285
18,26,95402
18,26,102456
18,26,97707
18,26,98964
18,26,97986
18,26,98196
18,26,96030
18,26,95052
18,26,98056
18,26,95332
18,26,95751
18,26,95681
18,26,95332
18,26,94424
18,26,96100
18,26,98544
18,26,98614
18,26,96520
18,26,95821
18,26,98335
18,26,98475
18,26,98405
18,26,95890
18,26,94284
18,26,98615
18,26,95542
18,26,96170
18,26,98474
18,26,98195
18,26,95821
18,26,95751
18,26,97986
18,26,96170
18,26,94285
18,26,98056
18,26,95611
18,26,96030
18,26,97707
18,26,97777
18,26,97497
18,26,97707
18,26,105250
18,26,95751
18,26,98475
18,26,95821
18,26,98195
18,26,98475
18,26,96240
18,26,95472
18,26,94704
18,26,98265
18,26,97287
18,26,97008
18,26,97846
18,26,96450
18,26,96939
18,26,94493
18,26,95681
18,26,97847
18,26,98335
18,26,95821
18,26,95891
18,26,98335
18,26,95053
18,27,122290
18,27,96799
18,27,94634
18,27,96519
18,27,96799
18,27,95612
18,27,96170
18,27,96659
18,27,93586
18,27,94494
18,27,96519
18,27,94494
18,27,96590
18,27,94145
18,27,94145
18,27,93726
18,27,96170
18,27,94285
18,27,102037
18,27,96379
18,27,96101
18,27,96030
18,27,94285
18,27,94843
18,27,95821
18,27,93167
18,27,96520
18,27,96240
18,27,96310
18,27,96729
18,27,96589
18,27,96380
18,27,93656
18,27,94074
18,27,96379
18,27,93866
18,27,96380
18,27,93935
18,27,97008
18,27,94564
18,27,92958
18,27,93516
18,27,95123
18,27,93865
18,27,94424
18,27,96170
18,27,95192
18,27,94145
18,27,96659
18,27,94424
18,27,94494
18,27,96449
18,27,94774
18,27,93446
18,27,93446
18,27,95961
18,27,96240
18,27,96729
18,27,96240
18,27,99662
18,27,95960
18,27,96519
18,27,96100
18,27,93865
18,27,93796
18,27,94145
18,27,94075
18,27,95402
18,27,95682
18,27,94075
18,27,94773
18,27,96379
18,27,95751
18,27,94424
18,27,96799
18,27,96519
18,27,94355
18,27,96519
18,27,92119
18,27,93796
18,27,93796
18,27,96170
18,27,93307
18,27,93796
18,27,94424
18,27,94424
18,27,96799
18,27,96031
18,27,92678
18,27,92608
18,27,94703
18,27,96729
18,27,93795
18,27,96729
18,27,96729
18,27,94494
18,27,96030
18,27,93307
18,27,94285
18,27,93167
18,28,136608
18,28,101827
18,28,101269
18,28,101199
18,28,100221
18,28,100919
18,28,101408
18,28,100919
18,28,101967
18,28,100081
18,28,103434
18,28,102246
18,28,103084
18,28,102665
18,28,103084
18,28,103294
18,28,103224
18,28,101687
18,28,102386
18,28,102736
18,28,102805
18,28,103294
18,28,99104
18,28,100361
18,28,100081
18,28,100500
18,28,100640
18,28,100430
18,28,100290
18,28,103363
18,28,102316
18,28,103433
18,28,102875
18,28,102246
18,28,102944
18,28,101059
18,28,101059
18,28,100640
18,28,110348
18,28,100570
18,28,100151
18,28,103294
18,28,99872
18,28,103294
18,28,103085
18,28,103084
18,28,100081
18,28,102875
18,28,103015
18,28,100989
18,28,103154
18,28,100430
18,28,99662
18,28,103434
18,28,99872
18,28,100710
18,28,100291
18,28,101269
18,28,102526
18,28,100779
18,28,102875
18,28,101618
18,28,103364
18,28,100291
18,28,100710
18,28,100291
18,28,100570
18,28,102666
18,28,102386
18,28,101618
18,28,100291
18,28,100501
18,28,100710
18,28,100081
18,28,100220
18,28,101198
18,28,102805
18,28,106856
18,28,102735
18,28,101199
18,28,102176
18,28,103014
18,28,103085
18,28,99453
18,28,102945
18,28,103503
18,28,100850
18,28,100151
18,28,103085
18,28,102805
18,28,99174
18,28,102875
18,28,100430
18,28,101059
18,28,103293
18,28,100151
18,28,102595
18,28,100290
18,28,100012
18,28,101268
18,29,123618
18,29,100012
18,29,99732
18,29,97567
18,29,99104
18,29,97567
18,29,97218
18,29,96868
18,29,98684
18,29,95332
18,29,95612
18,29,98894
18,29,99034
18,29,99662
18,29,99243
18,29,96589
18,29,104411
18,29,99662
18,29,96450
18,29,99383
18,29,96869
18,29,96589
18,29,99104
18,29,99383
18,29,99313
18,29,96659
18,29,98614
18,29,99034
18,29,97078
18,29,98125
18,29,98405
18,29,98754
18,29,99034
18,29,99243
18,29,95891
18,29,98894
18,29,99173
18,29,96589
18,29,95192
18,29,98964
18,29,95821
18,29,96380
18,29,97777
18,29,96030
18,29,99033
18,29,99104
18,29,96729
18,29,96729
18,29,97567
18,29,98894
18,29,95751
18,29,99522
18,29,96450
18,29,99173
18,29,99243
18,29,99522
18,29,103712
18,29,96240
18,29,100081
18,29,99103
18,29,99173
18,29,98615
18,29,98964
18,29,94703
18,29,99663
18,29,97637
18,29,96519
18,29,96589
18,29,97567
18,29,96380
18,29,94843
18,29,99173
18,29,96938
18,29,98964
18,29,96380
18,29,98963
18,29,96728
18,29,98964
18,29,96938
18,29,99313
18,29,99033
18,29,98893
18,29,98824
18,29,98964
18,29,99941
18,29,99243
18,29,98894
18,29,97916
18,29,96589
18,29,98894
18,29,98964
18,29,97288
18,29,97218
18,29,96170
18,29,97008
18,29,99243
18,29,105528
18,29,96659
18,29,96589
18,29,99103
18,30,134024
18,30,104900
18,30,106297
18,30,104132
18,30,105739
18,30,103573
18,30,106855
18,30,104062
18,30,103014
18,30,106785
18,30,104132
18,30,103573
18,30,103713
18,30,102945
18,30,103504
18,30,103503
18,30,103712
18,30,105948
18,30,103294
18,30,103713
18,30,104341
18,30,105040
18,30,103293
18,30,103084
18,30,106646
18,30,103783
18,30,104412
18,30,106017
18,30,103503
18,30,103504
18,30,106437
18,30,105179
18,30,106577
18,30,104272
18,30,110068
18,30,103852
18,30,106088
18,30,104202
18,30,106507
18,30,102595
18,30,105878
18,30,106087
18,30,104690
18,30,104691
18,30,103783
18,30,103783
18,30,105389
18,30,103503
18,30,106507
18,30,105878
18,30,103574
18,30,103643
18,30,104272
18,30,103992
18,30,104551
18,30,103154
18,30,106297
18,30,106507
18,30,106646
18,30,103922
18,30,103853
18,30,102875
18,30,105040
18,30,103433
18,30,106716
18,30,106227
18,30,105320
18,30,106646
18,30,103922
18,30,104271
18,30,104272
18,30,113141
18,30,104831
18,30,104202
18,30,106786
18,30,104062
18,30,105529
18,30,106158
18,30,104272
18,30,106856
18,30,106716
18,30,104551
18,30,106158
18,30,104132
18,30,106437
18,30,106996
18,30,103922
18,30,108252
18,30,106437
18,30,107834
18,30,103713
18,30,106227
18,30,103573
18,30,106367
18,30,104341
18,30,103014
18,30,103923
18,30,105459
18,30,102386
18,30,104272
18,31,133744
18,31,111046
18,31,107973
18,31,109789
18,31,110906
18,31,109859
18,31,108113
18,31,109719
18,31,115446
18,31,110347
18,31,108112
18,31,108182
18,31,106995
18,31,108602
18,31,110069
18,31,106995
18,31,109928
18,31,108601
18,31,110278
18,31,110557
18,31,107973
18,31,109021
18,31,111675
18,31,109230
18,31,107694
18,31,108113
18,31,107344
18,31,107974
18,31,110278
18,31,106716
18,31,106926
18,31,110278
18,31,108951
18,31,110138
18,31,110696
18,31,110208
18,31,107973
18,31,106646
18,31,110138
18,31,107833
18,31,110138
18,31,111046
18,31,107205
18,31,110488
18,31,112792
18,31,110837
18,31,110488
18,31,107763
18,31,110277
18,31,107763
18,31,107135
18,31,107345
18,31,108881
18,31,110418
18,31,109579
18,31,110418
18,31,109929
18,31,109649
18,31,107833
18,31,110488
18,31,107135
18,31,107904
18,31,110487
18,31,107065
18,31,110068
18,31,110907
18,31,107414
18,31,111954
18,31,107414
18,31,109510
18,31,107764
18,31,110837
18,31,108462
18,31,107135
18,31,110138
18,31,107624
18,31,107065
18,31,110069
18,31,110208
18,31,108462
18,31,114539
18,31,108043
18,31,108113
18,31,110348
18,31,107764
18,31,110068
18,31,109929
18,31,110627
18,31,106995
18,31,109580
18,31,108043
18,31,109789
18,31,109789
18,31,108252
18,31,110767
18,31,110278
18,31,110418
18,31,107484
18,31,107345
18,31,107485
18,32,134792
18,32,107485
18,32,108811
18,32,106367
18,32,106436
18,32,106366
18,32,105109
18,32,108671
18,32,108811
18,32,106366
18,32,108812
18,32,107903
18,32,106228
18,32,108252
18,32,109231
18,32,105528
18,32,112931
18,32,107205
18,32,108881
18,32,108253
18,32,108601
18,32,108462
18,32,108671
18,32,108881
18,32,104830
18,32,104691
18,32,107694
18,32,106367
18,32,106297
18,32,108601
18,32,105947
18,32,108462
18,32,105599
18,32,106436
18,32,106995
18,32,106088
18,32,105808
18,32,106647
18,32,105389
18,32,106018
18,32,108182
18,32,108671
18,32,105529
18,32,107834
18,32,107903
18,32,108322
18,32,105250
18,32,106157
18,32,109091
18,32,105110
18,32,106018
18,32,105459
18,32,105669
18,32,112164
18,32,106436
18,32,107834
18,32,103923
18,32,109300
18,32,104761
18,32,105319
18,32,108043
18,32,104691
18,32,107694
18,32,106297
18,32,108112
18,32,105877
18,32,105948
18,32,106436
18,32,108531
18,32,105040
18,32,108183
18,32,105878
18,32,108322
18,32,108881
18,32,106227
18,32,105878
18,32,107973
18,32,105878
18,32,105110
18,32,108741
18,32,108462
18,32,106017
18,32,108182
18,32,107205
18,32,108812
18,32,105948
18,32,105808
18,32,103923
18,32,106157
18,32,108183
18,32,115307
18,32,106506
18,32,105878
18,32,105389
18,32,108183
18,32,106227
18,32,106297
18,32,108112
18,32,108113
18,32,106227
18,33,141218
18,33,112582
18,33,112583
18,33,114888
18,33,111325
18,33,112373
18,33,114468
18,33,114957
18,33,114677
18,33,112303
18,33,114189
18,33,112234
18,33,114049
18,33,111954
18,33,112443
18,33,114328
18,33,114050
18,33,112513
18,33,113421
18,33,111465
18,33,112443
18,33,114399
18,33,114608
18,33,112024
18,33,114887
18,33,121242
18,33,113630
18,33,114119
18,33,115237
18,33,111954
18,33,113980
18,33,112862
18,33,114189
18,33,114678
18,33,112513
18,33,114678
18,33,114398
18,33,113770
18,33,111116
18,33,114259
18,33,110138
18,33,111884
18,33,114678
18,33,114259
18,33,112443
18,33,111046
18,33,111326
18,33,111186
18,33,112513
18,33,113700
18,33,114748
18,33,114119
18,33,113909
18,33,111256
18,33,111116
18,33,111814
18,33,111814
18,33,114119
18,33,114189
18,33,121383
18,33,114259
18,33,114189
18,33,114119
18,33,113211
18,33,110836
18,33,111814
18,33,114119
18,33,113420
18,33,111605
18,33,114398
18,33,114399
18,33,112652
18,33,114328
18,33,114538
18,33,115306
18,33,111885
18,33,114817
18,33,111185
18,33,111116
18,33,111954
18,33,113979
18,33,112163
18,33,112164
18,33,112234
18,33,114189
18,33,111814
18,33,114399
18,33,112024
18,33,112234
18,33,112094
18,33,111395
18,33,114119
18,33,112164
18,33,112862
18,33,121871
18,33,111605
18,33,114817
18,33,111255
18,33,114888
18,33,114538
18,34,139122
18,34,114818
18,34,113910
18,34,117052
18,34,115656
18,34,116983
18,34,113141
18,34,115027
18,34,113979
18,34,113420
18,34,116703
18,34,115795
18,34,112233
18,34,113072
18,34,112303
18,34,113421
18,34,114817
18,34,114957
18,34,115795
18,34,115585
18,34,115027
18,34,113630
18,34,113421
18,34,112513
18,34,113421
18,34,112722
18,34,113770
18,34,116075
18,34,123128
18,34,116494
18,34,113909
18,34,113142
18,34,113002
18,34,113351
18,34,113071
18,34,113770
18,34,115586
18,34,112722
18,34,115236
18,34,111535
18,34,115167
18,34,117193
18,34,115586
18,34,116144
18,34,116633
18,34,113212
18,34,116214
18,34,114748
18,34,115865
18,34,112233
18,34,115795
18,34,114049
18,34,114119
18,34,115166
18,34,115865
18,34,113421
18,34,116005
18,34,113351
18,34,112094
18,34,116284
18,34,114119
18,34,113491
18,34,115446
18,34,122080
18,34,115656
18,34,115516
18,34,115796
18,34,113071
18,34,112094
18,34,112792
18,34,115655
18,34,113001
18,34,113281
18,34,116144
18,34,116075
18,34,116005
18,34,113701
18,34,113979
18,34,113491
18,34,113630
18,34,111814
18,34,112723
18,34,112932
18,34,113141
18,34,115656
18,34,113141
18,34,113909
18,34,116074
18,34,116284
18,34,113840
18,34,113002
18,34,114189
18,34,114818
18,34,115656
18,34,112443
18,34,113281
18,34,113839
18,34,123547
18,34,112862
18,34,113910
18,35,137795
18,35,116074
18,35,112443
18,35,112233
18,35,115725
18,35,112582
18,35,112932
18,35,112723
18,35,111884
18,35,113212
18,35,115935
18,35,112373
18,35,114748
18,35,111815
18,35,113840
18,35,112163
18,35,115376
18,35,114678
18,35,115027
18,35,113491
18,35,112723
18,35,112652
18,35,112024
18,35,111116
18,35,111395
18,35,112932
18,35,114189
18,35,111535
18,35,115725
18,35,112303
18,35,114887
18,35,119497
18,35,113002
18,35,115097
18,35,114119
18,35,112583
18,35,115027
18,35,115167
18,35,112653
18,35,112443
18,35,112792
18,35,113770
18,35,113560
18,35,115027
18,35,115376
18,35,111814
18,35,112583
18,35,114678
18,35,115376
18,35,115166
18,35,114747
18,35,113001
18,35,112932
18,35,115237
18,35,114608
18,35,114328
18,35,111954
18,35,112862
18,35,114748
18,35,110977
18,35,114608
18,35,112164
18,35,114817
18,35,111325
18,35,111885
18,35,114328
18,35,122081
18,35,113071
18,35,115027
18,35,114958
18,35,112303
18,35,114747
18,35,115307
18,35,111605
18,35,113980
18,35,115097
18,35,114748
18,35,114817
18,35,114817
18,35,113281
18,35,111535
18,35,113071
18,35,112932
18,35,112304
18,35,111465
18,35,112164
18,35,112932
18,35,112233
18,35,113001
18,35,113420
18,35,113141
18,35,111954
18,35,114888
18,35,114468
18,35,112093
18,35,112652
18,35,114957
18,35,111605
18,35,113700
18,35,114328
18,36,156303
18,36,119636
18,36,121661
18,36,117681
18,36,121662
18,36,117332
18,36,118170
18,36,118170
18,36,121383
18,36,117052
18,36,117891
18,36,120475
18,36,120125
18,36,120614
18,36,118659
18,36,120614
18,36,116843
18,36,120125
18,36,121103
18,36,120544
18,36,118799
18,36,118798
18,36,118100
18,36,120195
18,36,118240
18,36,120545
18,36,121312
18,36,117750
18,36,120684
18,36,118170
18,36,119986
18,36,120614
18,36,120823
18,36,127598
18,36,120544
18,36,117891
18,36,118729
18,36,118170
18,36,119357
18,36,120545
18,36,117122
18,36,118100
18,36,116075
18,36,120544
18,36,117542
18,36,119567
18,36,117052
18,36,120754
18,36,118449
18,36,116424
18,36,117122
18,36,120754
18,36,120475
18,36,120754
18,36,118379
18,36,119985
18,36,117960
18,36,116494
18,36,117751
18,36,120404
18,36,120126
18,36,118379
18,36,120753
18,36,120684
18,36,119497
18,36,118449
18,36,122988
18,36,145478
18,36,118659
18,36,118309
18,36,117960
18,36,117123
18,36,120265
18,36,117471
18,36,120684
18,36,117541
18,36,120056
18,36,118100
18,36,117541
18,36,120056
18,36,119986
18,36,118380
18,36,120265
18,36,119218
18,36,117262
18,36,117541
18,36,117262
18,36,116633
18,36,120335
18,36,121033
18,36,118589
18,36,117541
18,36,117611
18,36,117541
18,36,120055
18,36,116983
18,36,120894
18,36,120265
18,36,120475
18,36,127738
18,37,155465
18,37,128436
18,37,125434
18,37,124665
18,37,124316
18,37,127179
18,37,123966
18,37,126970
18,37,126970
18,37,126341
18,37,126830
18,37,123687
18,37,126551
18,37,126970
18,37,126621
18,37,123897
18,37,126970
18,37,124456
18,37,124804
18,37,122989
18,37,126481
18,37,123966
18,37,124036
18,37,126830
18,37,122849
18,37,126900
18,37,126341
18,37,124456
18,37,126272
18,37,124874
18,37,132278
18,37,126481
18,37,124525
18,37,127039
18,37,124246
18,37,126620
18,37,124665
18,37,123967
18,37,124875
18,37,124176
18,37,124805
18,37,126551
18,37,126690
18,37,126481
18,37,124246
18,37,126550
18,37,126202
18,37,122500
18,37,125294
18,37,126551
18,37,123757
18,37,127040
18,37,124385
18,37,126899
18,37,126830
18,37,125433
18,37,122918
18,37,124106
18,37,125084
18,37,126342
18,37,126830
18,37,123548
18,37,131579
18,37,128367
18,37,127598
18,37,122780
18,37,126760
18,37,124315
18,37,124665
18,37,126620
18,37,127039
18,37,124735
18,37,123199
18,37,125992
18,37,124456
18,37,122360
18,37,123687
18,37,125992
18,37,126830
18,37,126621
18,37,126621
18,37,124246
18,37,122710
18,37,125922
18,37,123966
18,37,123408
18,37,126900
18,37,123827
18,37,126411
18,37,125713
18,37,127109
18,37,124596
18,37,126062
18,37,133814
18,37,124455
18,37,123687
18,37,125014
18,37,125992
18,37,126201
18,37,123967
18,38,158398
18,38,131090
18,38,130741
18,38,131230
18,38,131580
18,38,132836
18,38,130392
18,38,130392
18,38,130532
18,38,133046
18,38,132208
18,38,130043
18,38,132766
18,38,131161
18,38,129484
18,38,129554
18,38,130462
18,38,128856
18,38,130252
18,38,129903
18,38,133115
18,38,129972
18,38,132696
18,38,140170
18,38,132138
18,38,132976
18,38,131579
18,38,128716
18,38,130672
18,38,131859
18,38,132766
18,38,128646
18,38,132906
18,38,132557
18,38,130322
18,38,128855
18,38,130183
18,38,129903
18,38,129834
18,38,132907
18,38,130881
18,38,132348
18,38,130462
18,38,128995
18,38,130392
18,38,130462
18,38,130531
18,38,130741
18,38,130531
18,38,132557
18,38,131300
18,38,129833
18,38,132557
18,38,132906
18,38,130951
18,38,130671
18,38,132347
18,38,130602
18,38,133046
18,38,130951
18,38,130811
18,38,129763
18,38,131858
18,38,132138
18,38,129135
18,38,132627
18,38,129623
18,38,130182
18,38,132138
18,38,134372
18,38,130182
18,38,130742
18,38,132836
18,38,132697
18,38,132138
18,38,129833
18,38,130741
18,38,128437
18,38,130601
18,38,129903
18,38,130252
18,38,132138
18,38,132976
18,38,130462
18,38,140239
