n,m,ns
13,78,20961718
13,78,20986510
13,78,20950264
13,78,21179052
13,78,21075692
13,78,20850257
13,78,20993563
13,78,20935947
13,78,20994122
13,78,20946563
13,78,20869951
13,78,21193578
13,78,20741031
13,78,20975965
13,78,20970377
13,78,20973171
13,78,21146717
13,78,21029600
13,78,21339538
13,78,21021568
13,78,20885664
13,78,20879030
13,78,20954035
13,78,21272494
13,78,20908221
13,78,21269840
13,78,21029460
13,78,21203635
13,78,20898794
13,78,20936855
13,78,21067661
13,78,20778464
13,78,21223259
13,78,20886503
13,78,21127861
13,78,21005785
13,78,21306994
13,78,20954105
13,78,21031695
13,78,20853120
13,78,21081488
13,78,20637531
13,78,21135124
13,78,20734466
13,78,21079114
13,78,20953896
13,78,20589972
13,78,20648636
13,78,20873582
13,78,20739145
13,78,20850187
13,78,21081210
13,78,21093920
14,91,45769175
14,91,44907241
14,91,45031133
14,91,46426695
14,91,45991328
14,91,46175559
14,91,45997404
14,91,46130095
14,91,46107328
14,91,45942023
14,91,46206218
14,91,46134286
14,91,46365168
14,91,46712260
14,91,46128349
14,91,45896070
14,91,46206917
14,91,46017308
14,91,46366845
14,91,45903333
14,91,45962066
14,91,46156843
14,91,46395548
14,91,45970936
14,91,46391567
14,91,46148602
14,91,45979246
14,91,46097271
14,91,46300359
14,91,46153421
14,91,46245187
14,91,46304410
14,91,46110191
14,91,46141199
14,91,46149929
14,91,46021428
14,91,46179261
14,91,45981062
14,91,46320891
14,91,46293794
14,91,45856960
14,91,46333881
14,91,45662743
14,91,46606805
14,91,46537597
14,91,46317679
14,91,45860104
14,91,45989512
14,91,45718403
14,91,46256292
14,91,46299381
14,91,45704506
14,91,46762823
14,91,46098668
14,91,45862617
14,91,45994401
14,91,46391287
14,91,46259225
14,91,46250076
14,91,45915903
14,91,46225982
14,91,45586062
14,91,45703248
14,91,46014723
14,91,46200910
14,91,46282062
14,91,46374526
14,91,46411261
14,91,45722733
14,91,45954035
14,91,45758839
14,91,46255942
14,91,46285344
14,91,46167179
14,91,45842016
14,91,45988045
14,91,46577265
14,91,45842644
14,91,45999918
14,91,45837406
14,91,46318307
14,91,46315653
14,91,45848161
14,91,45653734
14,91,46499046
14,91,46165084
14,91,46055369
14,91,45632503
14,91,46668612
14,91,46109284
14,91,45891321
14,91,45861639
14,91,45663371
14,91,45840269
14,91,46212433
14,91,45922818
14,91,45687116
14,91,45739913
14,91,46378088
14,91,45991887
15,105,100168864
15,105,97974850
15,105,96996567
15,105,96344076
15,105,96146716
15,105,96315443
15,105,96188618
15,105,96691937
15,105,96673499
15,105,96825745
15,105,97154470
15,105,97756749
15,105,96042797
15,105,96124926
15,105,97121856
15,105,96110330
15,105,96488570
15,105,97085540
15,105,97179821
15,105,97104885
15,105,96045450
15,105,95661485
15,105,95850325
15,105,96597446
15,105,96645006
15,105,95877561
15,105,96453022
15,105,96492900
15,105,96056835
15,105,96208940
15,105,96831611
15,105,96490735
15,105,96257058
15,105,96008157
15,105,96281501
15,105,96036232
15,105,95960599
15,105,96178002
15,105,96064307
15,105,96518810
15,105,97016750
15,105,96792153
15,105,96499254
15,105,96137636
15,105,96665119
15,105,96511686
15,105,96388911
15,105,95960599
15,105,96939230
15,105,96242183
15,105,96781677
15,105,96104533
15,105,96696126
15,105,96113262
15,105,95961716
15,105,96325918
15,105,95840478
15,105,96199303
15,105,96940907
15,105,96131420
15,105,95997123
15,105,96214178
15,105,96073874
15,105,96952639
15,105,96078833
15,105,96546953
15,105,96263833
15,105,96444781
15,105,96066332
15,105,96352666
15,105,96109491
15,105,97058653
15,105,96728321
15,105,97170811
15,105,96530122
15,105,95869879
15,105,96489128
15,105,96205448
15,105,96576216
15,105,96213829
15,105,96698082
15,105,96694450
15,105,97107609
15,105,96402809
15,105,96293444
15,105,96253426
15,105,96122411
15,105,96995380
15,105,97045244
15,105,96493597
15,105,96223606
15,105,96131560
15,105,96146575
15,105,96630618
15,105,95682156
15,105,95121082
15,105,95832516
15,105,96461822
15,105,96328292
15,105,97122693
16,120,218557836
16,120,213868600
16,120,214183357
16,120,212224486
16,120,212508515
16,120,212689882
16,120,212886056
16,120,212606427
16,120,213030619
16,120,212462073
16,120,211755876
16,120,213069170
16,120,212976426
16,120,212730528
16,120,212242922
16,120,212247253
16,120,213285736
16,120,213210591
16,120,213000729
16,120,212393213
16,120,212598605
16,120,212249138
16,120,212646444
16,120,212674658
16,120,212451806
16,120,213464869
16,120,212020421
16,120,212471571
16,120,212409834
16,120,213059881
16,120,213337555
16,120,212040045
16,120,212736533
16,120,212326867
16,120,213223859
16,120,213198229
16,120,213050314
16,120,211365624
16,120,212950237
16,120,213390771
16,120,213279869
16,120,213282802
16,120,212974400
16,120,211685130
16,120,212743238
16,120,212834934
16,120,213038790
16,120,212502927
16,120,212488261
16,120,211825644
16,120,212374705
16,120,212548601
16,120,212462142
16,120,212346980
16,120,212985853
16,120,212330638
16,120,213059392
16,120,213316883
16,120,212606566
16,120,212347049
16,120,212816706
16,120,212016579
16,120,212385531
16,120,212396425
16,120,213961133
16,120,211906306
16,120,212923279
16,120,212474922
16,120,212362903
16,120,212548182
16,120,211253883
16,120,212007011
16,120,211776826
16,120,213412072
16,120,212922719
16,120,212305427
16,120,212651751
16,120,212760487
16,120,212740374
16,120,212884309
16,120,212812028
16,120,212655312
16,120,211936894
16,120,213458583
16,120,212825366
16,120,212876907
16,120,212413814
16,120,212949118
16,120,213375895
16,120,212893807
16,120,212598813
16,120,212393910
16,120,212892270
16,120,212376312
16,120,212263454
16,120,213120080
16,120,212878582
16,120,213018606
16,120,213462842
16,120,212230770
17,136,467849746
17,136,456234517
17,136,453956977
17,136,453172912
17,136,454042807
17,136,462565283
17,136,468614605
17,136,468296844
17,136,468780120
17,136,467127345
17,136,468756375
17,136,469226870
17,136,468780259
17,136,467014488
17,136,467690794
17,136,468402996
17,136,468580454
17,136,468040680
17,136,469963794
17,136,468265626
17,136,467839338
17,136,469385050
17,136,466394820
17,136,471407893
17,136,470395669
17,136,466421288
17,136,466719354
17,136,468275124
17,136,468789407
17,136,468518157
17,136,467910711
17,136,468174068
17,136,467014696
17,136,468547768
17,136,467538966
17,136,467008620
17,136,467290554
17,136,470665170
17,136,467208425
17,136,468055205
17,136,467779486
17,136,469241324
17,136,467504257
17,136,467335948
17,136,468738355
17,136,468041167
17,136,468107163
17,136,468504888
17,136,468573468
17,136,467942277
17,136,467429111
17,136,466827740
17,136,468824956
17,136,469558816
17,136,470069921
17,136,469404319
17,136,467924252
17,136,467022162
17,136,468352007
17,136,468654473
17,136,465949597
17,136,468178391
17,136,469461654
17,136,466615498
17,136,475488281
