n,m,ns
17,25,29821
17,25,29612
17,25,29752
17,25,29682
17,25,29473
17,25,29613
17,25,29473
17,25,29473
17,25,29542
17,25,29613
17,25,29752
17,25,29822
17,25,29473
17,25,29542
17,25,29403
17,25,29472
17,25,29472
17,25,29472
17,25,29472
17,25,29472
17,25,29472
17,25,29472
17,25,29472
17,25,29472
17,25,29542
17,25,29472
17,25,29542
17,25,29682
17,25,30032
17,25,30241
17,25,29752
17,25,29612
17,25,29613
17,25,29333
17,25,29752
17,25,29473
17,25,29473
17,25,29473
17,25,29403
17,25,29543
17,25,29543
17,25,29473
17,25,29473
17,25,29473
17,25,29473
17,25,29473
17,25,29543
17,25,29473
17,25,29543
17,25,29473
17,25,29473
17,25,29543
17,25,29473
17,25,29542
17,25,29473
17,25,29473
17,25,29542
17,25,29612
17,25,29822
17,25,36108
17,25,29682
17,25,29822
17,25,29822
17,25,29822
17,25,29892
17,25,30031
17,25,29682
17,25,29682
17,25,29612
17,25,29542
17,25,29822
17,25,29822
17,25,29822
17,25,29892
17,25,29682
17,25,29612
17,25,29542
17,25,29822
17,25,30032
17,25,29542
17,25,29333
17,25,29403
17,25,29683
17,25,29962
17,25,29891
17,25,29612
17,25,29472
17,25,29472
17,25,29682
17,25,29822
17,25,30241
17,25,29822
17,25,29613
17,25,29822
17,25,29962
17,26,33384
17,26,42184
17,26,41695
17,26,57270
17,26,30310
17,26,29683
17,26,29891
17,26,29752
17,26,29542
17,26,29612
17,26,29472
17,26,29542
17,26,29472
17,26,29472
17,26,29472
17,26,29612
17,26,29402
17,26,29542
17,26,29472
17,26,29542
17,26,29542
17,26,29403
17,26,29473
17,26,29892
17,26,29892
17,26,30101
17,26,29683
17,26,29473
17,26,29473
17,26,29403
17,26,29473
17,26,29543
17,26,29473
17,26,29543
17,26,29473
17,26,29473
17,26,29543
17,26,29543
17,26,29473
17,26,29473
17,26,29473
17,26,29543
17,26,29473
17,26,29543
17,26,29543
17,26,29543
17,26,29473
17,26,29473
17,26,29542
17,26,29542
17,26,29542
17,26,29542
17,26,29542
17,26,29682
17,26,29682
17,26,30101
17,26,29891
17,26,29542
17,26,29472
17,26,29542
17,26,29542
17,26,29473
17,26,29473
17,26,29473
17,26,29473
17,26,29543
17,26,29473
17,26,29473
17,26,29473
17,26,29473
17,26,29473
17,26,30521
17,26,29752
17,26,30660
17,26,29891
17,26,30869
17,26,29891
17,26,29961
17,26,29892
17,26,29613
17,26,29473
17,26,29822
17,26,29822
17,26,29752
17,26,29682
17,26,29543
17,26,29473
17,26,29473
17,26,37993
17,26,30171
17,26,29962
17,26,30171
17,26,29822
17,26,29822
17,26,29612
17,26,29682
17,26,29822
17,26,29682
17,26,29822
17,26,29822
17,27,32895
17,27,44279
17,27,42742
17,27,70818
17,27,30380
17,27,29962
17,27,30520
17,27,30521
17,27,30660
17,27,30590
17,27,30310
17,27,30799
17,27,30660
17,27,29892
17,27,31218
17,27,31148
17,27,30521
17,27,30590
17,27,30520
17,27,30451
17,27,30171
17,27,30171
17,27,30660
17,27,30450
17,27,29962
17,27,30730
17,27,30101
17,27,30102
17,27,30381
17,27,30311
17,27,30450
17,27,30451
17,27,30520
17,27,29962
17,27,30451
17,27,30451
17,27,30451
17,27,30451
17,27,30590
17,27,30310
17,27,31079
17,27,30381
17,27,30381
17,27,31218
17,27,30380
17,27,30660
17,27,30521
17,27,30520
17,27,30310
17,27,30520
17,27,30521
17,27,30171
17,27,30381
17,27,30311
17,27,30520
17,27,30381
17,27,30520
17,27,30451
17,27,30451
17,27,30451
17,27,30381
17,27,30660
17,27,30520
17,27,30451
17,27,30520
17,27,30310
17,27,30380
17,27,30310
17,27,29962
17,27,30660
17,27,30381
17,27,30451
17,27,30521
17,27,30590
17,27,30590
17,27,30311
17,27,30381
17,27,30521
17,27,30520
17,27,30450
17,27,30591
17,27,30520
17,27,30520
17,27,30381
17,27,30032
17,27,30241
17,27,30451
17,27,30520
17,27,30590
17,27,30381
17,27,30451
17,27,30241
17,27,30311
17,27,30590
17,27,30311
17,27,29822
17,27,30032
17,27,30171
17,27,29892
17,27,30730
17,28,30590
17,28,53847
17,28,41695
17,28,66907
17,28,33244
17,28,55454
17,28,28844
17,28,28495
17,28,29263
17,28,28635
17,28,28635
17,28,28635
17,28,28635
17,28,28425
17,28,28634
17,28,28634
17,28,28704
17,28,28635
17,28,28635
17,28,28774
17,28,28564
17,28,28145
17,28,29472
17,28,28704
17,28,28705
17,28,28635
17,28,28635
17,28,28565
17,28,28495
17,28,28145
17,28,28564
17,28,28635
17,28,28704
17,28,28495
17,28,28844
17,28,28286
17,28,28565
17,28,28425
17,28,28146
17,28,28564
17,28,28425
17,28,28635
17,28,28635
17,28,28425
17,28,28635
17,28,28565
17,28,28565
17,28,28495
17,28,28495
17,28,28774
17,28,28425
17,28,28495
17,28,28425
17,28,28076
17,28,28705
17,28,28425
17,28,28495
17,28,28355
17,28,28565
17,28,28495
17,28,28215
17,28,28425
17,28,28705
17,28,28425
17,28,28495
17,28,28494
17,28,28564
17,28,28635
17,28,28215
17,28,29193
17,28,28425
17,28,29124
17,28,28495
17,28,29473
17,28,28425
17,28,28216
17,28,29054
17,28,28705
17,28,28704
17,28,28495
17,28,28425
17,28,28565
17,28,28634
17,28,28565
17,28,28565
17,28,28634
17,28,29123
17,28,28146
17,28,28425
17,28,28774
17,28,28634
17,28,28704
17,28,28564
17,28,28565
17,28,28844
17,28,28355
17,28,28845
17,28,28565
17,28,28495
17,28,28774
17,29,30311
17,29,53219
17,29,42044
17,29,67955
17,29,29053
17,29,28984
17,29,29124
17,29,28704
17,29,28774
17,29,28774
17,29,28704
17,29,28844
17,29,28774
17,29,28774
17,29,28774
17,29,28914
17,29,29054
17,29,28286
17,29,28774
17,29,29053
17,29,28774
17,29,28844
17,29,28704
17,29,28704
17,29,28775
17,29,28774
17,29,28564
17,29,28425
17,29,29263
17,29,28984
17,29,28704
17,29,35060
17,29,28914
17,29,29333
17,29,29054
17,29,28984
17,29,28984
17,29,28355
17,29,28634
17,29,28704
17,29,28564
17,29,28704
17,29,28495
17,29,28565
17,29,28775
17,29,28984
17,29,28774
17,29,28705
17,29,28774
17,29,28774
17,29,28844
17,29,28705
17,29,28844
17,29,28774
17,29,28845
17,29,28774
17,29,28704
17,29,28914
17,29,28495
17,29,28774
17,29,28914
17,29,28494
17,29,28285
17,29,28705
17,29,28565
17,29,28845
17,29,29193
17,29,29194
17,29,28355
17,29,28774
17,29,28914
17,29,28425
17,29,28565
17,29,28565
17,29,28634
17,29,28914
17,29,28635
17,29,28845
17,29,28495
17,29,28495
17,29,28565
17,29,28914
17,29,28425
17,29,28845
17,29,28565
17,29,28914
17,29,29333
17,29,28844
17,29,28634
17,29,28844
17,29,28704
17,29,28844
17,29,28425
17,29,28844
17,29,28984
17,29,28565
17,29,28774
17,29,28564
17,29,28425
17,29,28215
17,30,72075
17,30,57758
17,30,84717
17,30,46235
17,30,46095
17,30,45955
17,30,45955
17,30,45746
17,30,45396
17,30,45815
17,30,46024
17,30,45885
17,30,45955
17,30,46095
17,30,46025
17,30,45886
17,30,45675
17,30,45885
17,30,45746
17,30,45955
17,30,45955
17,30,45815
17,30,45745
17,30,46094
17,30,45256
17,30,45466
17,30,45606
17,30,45467
17,30,45536
17,30,45326
17,30,45885
17,30,45746
17,30,45466
17,30,45676
17,30,45466
17,30,45955
17,30,45536
17,30,53149
17,30,45606
17,30,45117
17,30,45885
17,30,45675
17,30,45815
17,30,45536
17,30,46025
17,30,45466
17,30,45466
17,30,45745
17,30,45605
17,30,45326
17,30,45815
17,30,46095
17,30,45397
17,30,45815
17,30,45396
17,30,45536
17,30,45466
17,30,45955
17,30,45955
17,30,46164
17,30,45955
17,30,45466
17,30,45745
17,30,45535
17,30,45466
17,30,45675
17,30,45536
17,30,45815
17,30,45397
17,30,45676
17,30,45886
17,30,45466
17,30,46165
17,30,45536
17,30,45466
17,30,45536
17,30,44838
17,30,46025
17,30,45676
17,30,45955
17,30,46025
17,30,45815
17,30,45885
17,30,45746
17,30,46025
17,30,46025
17,30,45675
17,30,46863
17,30,45885
17,30,45815
17,30,45536
17,30,45675
17,30,45536
17,30,45536
17,30,45676
17,30,45536
17,30,45955
17,30,45606
17,30,45536
17,30,45117
17,31,51473
17,31,50146
17,31,76546
17,31,38412
17,31,37365
17,31,37644
17,31,37364
17,31,37504
17,31,37435
17,31,37434
17,31,37434
17,31,38132
17,31,38342
17,31,37505
17,31,37644
17,31,37155
17,31,37434
17,31,37574
17,31,37295
17,31,37086
17,31,37854
17,31,37365
17,31,43162
17,31,37993
17,31,37854
17,31,37504
17,31,37993
17,31,37505
17,31,37225
17,31,37923
17,31,37365
17,31,37434
17,31,37575
17,31,37434
17,31,37504
17,31,37993
17,31,37644
17,31,37365
17,31,37783
17,31,38063
17,31,37365
17,31,37644
17,31,37504
17,31,37924
17,31,37574
17,31,37225
17,31,37574
17,31,37505
17,31,37574
17,31,37644
17,31,38203
17,31,37783
17,31,37574
17,31,37714
17,31,37574
17,31,37504
17,31,37644
17,31,37644
17,31,37364
17,31,37713
17,31,37434
17,31,37644
17,31,37505
17,31,37434
17,31,37435
17,31,37574
17,31,37575
17,31,37644
17,31,37854
17,31,37575
17,31,37644
17,31,37365
17,31,36946
17,31,37505
17,31,38552
17,31,37365
17,31,37504
17,31,37714
17,31,37225
17,31,37505
17,31,38692
17,31,37504
17,31,37434
17,31,37504
17,31,37295
17,31,37574
17,31,37574
17,31,37435
17,31,37784
17,31,37644
17,31,37853
17,31,37295
17,31,37713
17,31,37644
17,31,37016
17,31,37155
17,31,38203
17,31,37574
17,31,37644
17,31,37714
17,32,72005
17,32,58107
17,32,84717
17,32,69561
17,32,45745
17,32,46374
17,32,46095
17,32,45676
17,32,45676
17,32,45536
17,32,45955
17,32,46164
17,32,46025
17,32,45885
17,32,45466
17,32,45815
17,32,51402
17,32,45886
17,32,45885
17,32,45676
17,32,46305
17,32,45676
17,32,45117
17,32,45955
17,32,45745
17,32,45815
17,32,46095
17,32,45816
17,32,45606
17,32,45885
17,32,45885
17,32,46305
17,32,45466
17,32,45467
17,32,46793
17,32,45675
17,32,46024
17,32,45955
17,32,46165
17,32,45606
17,32,45885
17,32,45675
17,32,46234
17,32,46024
17,32,45745
17,32,45675
17,32,46793
17,32,46165
17,32,46025
17,32,45535
17,32,45676
17,32,46165
17,32,45746
17,32,45746
17,32,46095
17,32,46234
17,32,45955
17,32,45886
17,32,45885
17,32,45886
17,32,46095
17,32,45885
17,32,45816
17,32,45955
17,32,45816
17,32,45606
17,32,46723
17,32,45745
17,32,46025
17,32,45606
17,32,45955
17,32,45955
17,32,46165
17,32,45536
17,32,45676
17,32,45816
17,32,45675
17,32,46234
17,32,45326
17,32,45676
17,32,45606
17,32,45885
17,32,45536
17,32,45676
17,32,45955
17,32,45746
17,32,46095
17,32,45816
17,32,45885
17,32,45746
17,32,45746
17,32,45955
17,32,45816
17,32,45676
17,32,45815
17,32,46094
17,32,46164
17,32,46304
17,32,45676
17,32,46025
17,33,33594
17,33,44488
17,33,44698
17,33,70958
17,33,31498
17,33,30940
17,33,31358
17,33,31847
17,33,31498
17,33,31358
17,33,31219
17,33,31289
17,33,31498
17,33,31149
17,33,31917
17,33,31637
17,33,31917
17,33,31708
17,33,31359
17,33,31638
17,33,31638
17,33,31707
17,33,31777
17,33,31498
17,33,31568
17,33,31568
17,33,31707
17,33,31638
17,33,31498
17,33,31498
17,33,31568
17,33,31638
17,33,31638
17,33,31777
17,33,31079
17,33,31288
17,33,31568
17,33,31288
17,33,31288
17,33,31288
17,33,31359
17,33,32127
17,33,31428
17,33,31638
17,33,31288
17,33,31638
17,33,31638
17,33,31428
17,33,31218
17,33,31428
17,33,31079
17,33,31708
17,33,31638
17,33,31358
17,33,32616
17,33,31917
17,33,31637
17,33,31568
17,33,31359
17,33,31638
17,33,31568
17,33,30940
17,33,31219
17,33,31289
17,33,31498
17,33,31079
17,33,31847
17,33,31288
17,33,31428
17,33,31359
17,33,31568
17,33,31568
17,33,31428
17,33,31568
17,33,31288
17,33,31288
17,33,31219
17,33,31498
17,33,31218
17,33,31707
17,33,31358
17,33,31568
17,33,31428
17,33,31568
17,33,31498
17,33,31568
17,33,31778
17,33,31359
17,33,31428
17,33,31358
17,33,31219
17,33,31428
17,33,31288
17,33,31498
17,33,31429
17,33,31358
17,33,31219
17,33,31079
17,33,31637
17,33,31498
17,34,54825
17,34,52451
17,34,91142
17,34,40368
17,34,40228
17,34,40437
17,34,41136
17,34,40438
17,34,40228
17,34,40298
17,34,46653
17,34,40578
17,34,39879
17,34,40647
17,34,40368
17,34,40368
17,34,40298
17,34,40229
17,34,40508
17,34,40508
17,34,40368
17,34,40717
17,34,40367
17,34,40298
17,34,40437
17,34,40298
17,34,40159
17,34,40437
17,34,40088
17,34,40228
17,34,40368
17,34,40089
17,34,40298
17,34,40298
17,34,40158
17,34,40647
17,34,40367
17,34,40996
17,34,40228
17,34,40228
17,34,40088
17,34,40158
17,34,39809
17,34,40159
17,34,40158
17,34,40298
17,34,40158
17,34,40228
17,34,40647
17,34,40578
17,34,40089
17,34,40507
17,34,40298
17,34,39669
17,34,40368
17,34,40298
17,34,39740
17,34,40159
17,34,40158
17,34,40367
17,34,40298
17,34,40298
17,34,39949
17,34,40298
17,34,40368
17,34,40647
17,34,40367
17,34,40228
17,34,40578
17,34,40437
17,34,40437
17,34,40507
17,34,40577
17,34,40298
17,34,40438
17,34,40577
17,34,40578
17,34,39669
17,34,40368
17,34,40368
17,34,39810
17,34,40577
17,34,40159
17,34,40368
17,34,40158
17,34,40368
17,34,40018
17,34,40368
17,34,40507
17,34,39949
17,34,40228
17,34,40298
17,34,40647
17,34,40298
17,34,40507
17,34,40228
17,34,40298
17,34,40088
17,34,40159
17,34,40507
17,35,33384
17,35,44279
17,35,43091
17,35,77104
17,35,31359
17,35,30590
17,35,31149
17,35,31149
17,35,31289
17,35,31149
17,35,31219
17,35,31219
17,35,31149
17,35,31498
17,35,31359
17,35,31079
17,35,31289
17,35,31428
17,35,31218
17,35,31079
17,35,30660
17,35,31637
17,35,31079
17,35,31149
17,35,30730
17,35,31289
17,35,31149
17,35,31009
17,35,31149
17,35,31219
17,35,31079
17,35,31009
17,35,31149
17,35,31009
17,35,31288
17,35,31358
17,35,31079
17,35,31219
17,35,30940
17,35,30800
17,35,30520
17,35,31358
17,35,31079
17,35,30870
17,35,30940
17,35,30730
17,35,31009
17,35,31428
17,35,31009
17,35,31288
17,35,30940
17,35,31009
17,35,31079
17,35,31917
17,35,30870
17,35,30730
17,35,30869
17,35,31218
17,35,31358
17,35,31637
17,35,31498
17,35,31079
17,35,31079
17,35,31079
17,35,30869
17,35,31219
17,35,31218
17,35,31009
17,35,31149
17,35,30799
17,35,31149
17,35,31219
17,35,30800
17,35,31079
17,35,31218
17,35,31288
17,35,31218
17,35,31358
17,35,31149
17,35,31288
17,35,31079
17,35,31358
17,35,31358
17,35,31358
17,35,31429
17,35,31079
17,35,31148
17,35,31149
17,35,31568
17,35,31358
17,35,31288
17,35,31358
17,35,31288
17,35,31428
17,35,31429
17,35,31358
17,35,31358
17,35,31148
17,35,31358
17,35,31358
17,36,58317
17,36,57199
17,36,87161
17,36,44209
17,36,44488
17,36,44698
17,36,44069
17,36,44279
17,36,44698
17,36,44279
17,36,44628
17,36,44139
17,36,44000
17,36,44558
17,36,51472
17,36,44139
17,36,44279
17,36,44418
17,36,44349
17,36,44489
17,36,44139
17,36,44070
17,36,44419
17,36,44558
17,36,44419
17,36,44349
17,36,44139
17,36,44558
17,36,44278
17,36,44418
17,36,44348
17,36,44209
17,36,44209
17,36,44348
17,36,44139
17,36,44348
17,36,44837
17,36,44139
17,36,44419
17,36,44279
17,36,44349
17,36,44279
17,36,44418
17,36,44489
17,36,44209
17,36,44279
17,36,44209
17,36,44279
17,36,44139
17,36,44628
17,36,44279
17,36,44070
17,36,44069
17,36,44558
17,36,44070
17,36,44419
17,36,44349
17,36,44279
17,36,44279
17,36,44209
17,36,44348
17,36,44488
17,36,43999
17,36,43790
17,36,44209
17,36,44140
17,36,44419
17,36,44628
17,36,44349
17,36,44418
17,36,44348
17,36,44837
17,36,44279
17,36,44418
17,36,44348
17,36,43790
17,36,43999
17,36,44628
17,36,44558
17,36,44488
17,36,44070
17,36,44209
17,36,44279
17,36,44767
17,36,44139
17,36,44559
17,36,44139
17,36,44419
17,36,44070
17,36,44279
17,36,44209
17,36,44488
17,36,44279
17,36,44419
17,36,44139
17,36,45257
17,36,44139
17,36,44000
17,36,44558
17,36,44278
17,37,106926
17,37,131440
17,37,80526
17,37,80666
17,37,80037
17,37,79897
17,37,80037
17,37,80107
17,37,80316
17,37,79897
17,37,80387
17,37,79968
17,37,80107
17,37,80037
17,37,80246
17,37,80037
17,37,79409
17,37,79618
17,37,79827
17,37,79408
17,37,80456
17,37,79618
17,37,79338
17,37,79967
17,37,79130
17,37,80177
17,37,79688
17,37,79409
17,37,79269
17,37,79618
17,37,79408
17,37,79618
17,37,79269
17,37,79339
17,37,79548
17,37,79479
17,37,79548
17,37,79408
17,37,79897
17,37,79618
17,37,79129
17,37,79478
17,37,79758
17,37,80875
17,37,79408
17,37,79549
17,37,80247
17,37,85764
17,37,79828
17,37,79549
17,37,79688
17,37,79339
17,37,79828
17,37,79339
17,37,80107
17,37,79898
17,37,79409
17,37,79549
17,37,79757
17,37,79897
17,37,79478
17,37,79548
17,37,80037
17,37,80037
17,37,79758
17,37,79339
17,37,79618
17,37,79199
17,37,79548
17,37,79549
17,37,80177
17,37,79828
17,37,79548
17,37,80805
17,37,80107
17,37,79758
17,37,79478
17,37,79408
17,37,79478
17,37,79408
17,37,79478
17,37,79479
17,37,79548
17,37,79339
17,37,80177
17,37,79618
17,37,79967
17,37,79898
17,37,80037
17,37,79618
17,37,79688
17,37,78989
17,37,79478
17,37,79268
17,37,80526
17,37,79199
17,37,87161
17,37,79688
17,37,80107
17,37,79409
17,38,76056
17,38,62158
17,38,90234
17,38,73333
17,38,49307
17,38,49377
17,38,49517
17,38,49378
17,38,49307
17,38,49517
17,38,49377
17,38,49308
17,38,49377
17,38,49726
17,38,50215
17,38,49797
17,38,49796
17,38,49308
17,38,49377
17,38,50285
17,38,49307
17,38,50146
17,38,49238
17,38,49098
17,38,49866
17,38,49308
17,38,49727
17,38,50355
17,38,49238
17,38,49308
17,38,49447
17,38,49308
17,38,49447
17,38,50076
17,38,49167
17,38,49447
17,38,50006
17,38,49447
17,38,49866
17,38,49726
17,38,49167
17,38,49517
17,38,49656
17,38,49866
17,38,49517
17,38,49238
17,38,49936
17,38,49377
17,38,49657
17,38,50006
17,38,49447
17,38,50006
17,38,49307
17,38,49377
17,38,49517
17,38,49307
17,38,49447
17,38,49167
17,38,49517
17,38,49447
17,38,50286
17,38,49726
17,38,49587
17,38,49517
17,38,49587
17,38,49307
17,38,49028
17,38,49517
17,38,48819
17,38,55872
17,38,49517
17,38,49936
17,38,49657
17,38,49657
17,38,49447
17,38,49447
17,38,49307
17,38,49308
17,38,49796
17,38,49308
17,38,49237
17,38,49377
17,38,49238
17,38,49447
17,38,49377
17,38,49238
17,38,49517
17,38,49657
17,38,49377
17,38,49377
17,38,49237
17,38,48888
17,38,49587
17,38,49238
17,38,49098
17,38,49238
17,38,49657
17,38,49377
17,38,49517
17,38,49517
17,39,58038
17,39,55454
17,39,70400
17,39,43650
17,39,43162
17,39,43511
17,39,43022
17,39,44209
17,39,43860
17,39,43720
17,39,43650
17,39,43510
17,39,43510
17,39,43580
17,39,43441
17,39,43511
17,39,43790
17,39,43790
17,39,43720
17,39,43511
17,39,43790
17,39,43162
17,39,43441
17,39,43720
17,39,43650
17,39,43511
17,39,43511
17,39,43511
17,39,42882
17,39,43790
17,39,43161
17,39,43650
17,39,43581
17,39,43441
17,39,43301
17,39,43440
17,39,43231
17,39,43231
17,39,43440
17,39,43651
17,39,43510
17,39,43441
17,39,43441
17,39,43371
17,39,43441
17,39,43651
17,39,43930
17,39,43580
17,39,42951
17,39,43371
17,39,49866
17,39,43651
17,39,42952
17,39,43231
17,39,43510
17,39,43441
17,39,43720
17,39,43371
17,39,43650
17,39,44070
17,39,43231
17,39,43440
17,39,43510
17,39,43510
17,39,43091
17,39,43440
17,39,43650
17,39,43441
17,39,43720
17,39,43371
17,39,43092
17,39,43860
17,39,43511
17,39,43930
17,39,43301
17,39,43301
17,39,43511
17,39,43650
17,39,43580
17,39,43651
17,39,43371
17,39,43651
17,39,43441
17,39,43161
17,39,43650
17,39,43790
17,39,43511
17,39,43301
17,39,43441
17,39,43441
17,39,43581
17,39,43581
17,39,43161
17,39,43441
17,39,43721
17,39,43301
17,39,43511
17,39,43790
17,39,43580
17,39,43091
17,40,100151
17,40,123478
17,40,95333
17,40,71307
17,40,71587
17,40,70818
17,40,71097
17,40,71097
17,40,70958
17,40,71097
17,40,70958
17,40,71586
17,40,71307
17,40,70958
17,40,70888
17,40,70888
17,40,71237
17,40,70818
17,40,71028
17,40,71656
17,40,71587
17,40,78221
17,40,71097
17,40,71098
17,40,71238
17,40,71028
17,40,71307
17,40,71028
17,40,70888
17,40,71167
17,40,71027
17,40,70678
17,40,70608
17,40,70958
17,40,71447
17,40,71098
17,40,71796
17,40,71237
17,40,71237
17,40,70958
17,40,70958
17,40,71027
17,40,71307
17,40,71167
17,40,71167
17,40,70749
17,40,70748
17,40,70818
17,40,70888
17,40,70888
17,40,70818
17,40,70888
17,40,71098
17,40,71796
17,40,71237
17,40,71586
17,40,70608
17,40,71377
17,40,71167
17,40,71237
17,40,71308
17,40,71028
17,40,70888
17,40,71308
17,40,71237
17,40,71936
17,40,70958
17,40,71028
17,40,70818
17,40,71516
17,40,70888
17,40,70958
17,40,71238
17,40,70958
17,40,70888
17,40,71028
17,40,77453
17,40,71307
17,40,71168
17,40,71097
17,40,70958
17,40,71377
17,40,70888
17,40,71167
17,40,70749
17,40,72006
17,40,70818
17,40,70958
17,40,70888
17,40,71656
17,40,71167
17,40,71377
17,40,70748
17,40,70958
17,40,71795
17,40,71028
17,40,71796
17,40,71238
17,40,71028
17,40,71307
17,41,81155
17,41,97916
17,41,66418
17,41,54964
17,41,54894
17,41,54685
17,41,54476
17,41,54475
17,41,54545
17,41,54126
17,41,55035
17,41,54196
17,41,54546
17,41,55802
17,41,54545
17,41,54127
17,41,54475
17,41,54405
17,41,54685
17,41,54546
17,41,54406
17,41,55384
17,41,54755
17,41,55454
17,41,54615
17,41,54685
17,41,54266
17,41,54266
17,41,54545
17,41,54545
17,41,54615
17,41,54545
17,41,54057
17,41,54476
17,41,54266
17,41,54405
17,41,55104
17,41,54126
17,41,61948
17,41,55104
17,41,54336
17,41,55035
17,41,54545
17,41,54895
17,41,54545
17,41,54405
17,41,54266
17,41,54476
17,41,54476
17,41,54755
17,41,54685
17,41,54964
17,41,54406
17,41,54406
17,41,54475
17,41,54616
17,41,55104
17,41,54476
17,41,54406
17,41,54616
17,41,54196
17,41,54546
17,41,54336
17,41,54266
17,41,55383
17,41,54894
17,41,54475
17,41,54754
17,41,54894
17,41,55104
17,41,54685
17,41,54615
17,41,54476
17,41,54825
17,41,54545
17,41,54406
17,41,54825
17,41,55314
17,41,54685
17,41,54616
17,41,54475
17,41,54545
17,41,54615
17,41,54616
17,41,54755
17,41,54336
17,41,54405
17,41,54475
17,41,54755
17,41,55314
17,41,54475
17,41,54755
17,41,54476
17,41,54476
17,41,55733
17,41,53987
17,41,54056
17,41,54406
17,41,54615
17,41,54615
17,42,60132
17,42,57898
17,42,89535
17,42,46654
17,42,45815
17,42,45745
17,42,45815
17,42,52939
17,42,46724
17,42,45956
17,42,45955
17,42,45955
17,42,46025
17,42,46234
17,42,45536
17,42,45815
17,42,45886
17,42,45885
17,42,45676
17,42,45536
17,42,45606
17,42,45606
17,42,45746
17,42,45676
17,42,45606
17,42,45745
17,42,45606
17,42,45745
17,42,45606
17,42,45676
17,42,45676
17,42,45536
17,42,45815
17,42,46025
17,42,45955
17,42,45676
17,42,45955
17,42,45117
17,42,45815
17,42,45746
17,42,45606
17,42,45605
17,42,45955
17,42,45746
17,42,45815
17,42,45466
17,42,45885
17,42,45675
17,42,45955
17,42,45746
17,42,45606
17,42,45606
17,42,45675
17,42,45885
17,42,45746
17,42,46025
17,42,45886
17,42,45396
17,42,45745
17,42,45536
17,42,45746
17,42,45466
17,42,45676
17,42,45676
17,42,46095
17,42,45606
17,42,45605
17,42,45606
17,42,46514
17,42,45746
17,42,45466
17,42,45605
17,42,45885
17,42,45536
17,42,45816
17,42,45815
17,42,45955
17,42,45536
17,42,45746
17,42,45606
17,42,46234
17,42,45397
17,42,45676
17,42,45885
17,42,46094
17,42,46234
17,42,45605
17,42,45815
17,42,45745
17,42,45396
17,42,45466
17,42,51891
17,42,45536
17,42,45815
17,42,46235
17,42,45746
17,42,45536
17,42,45466
17,42,45117
17,42,45746
17,43,58806
17,43,56641
17,43,71587
17,43,45536
17,43,44419
17,43,44558
17,43,44559
17,43,44488
17,43,44488
17,43,44419
17,43,44000
17,43,44349
17,43,44209
17,43,44419
17,43,44349
17,43,44419
17,43,44349
17,43,44837
17,43,44768
17,43,44837
17,43,44768
17,43,44698
17,43,44768
17,43,44628
17,43,44768
17,43,44209
17,43,44908
17,43,44349
17,43,44419
17,43,44349
17,43,44279
17,43,44419
17,43,44418
17,43,44907
17,43,44348
17,43,44488
17,43,44558
17,43,44069
17,43,44698
17,43,44489
17,43,44349
17,43,44488
17,43,44837
17,43,44698
17,43,44209
17,43,44489
17,43,43930
17,43,44628
17,43,44489
17,43,44698
17,43,44628
17,43,44488
17,43,44349
17,43,44629
17,43,44418
17,43,44558
17,43,44628
17,43,44698
17,43,44907
17,43,44628
17,43,44558
17,43,44488
17,43,44209
17,43,44558
17,43,44698
17,43,44768
17,43,44488
17,43,44907
17,43,44698
17,43,44768
17,43,44628
17,43,44070
17,43,45397
17,43,44209
17,43,50495
17,43,44838
17,43,44279
17,43,44977
17,43,45396
17,43,44559
17,43,44488
17,43,43999
17,43,44628
17,43,45326
17,43,44559
17,43,44768
17,43,44628
17,43,44419
17,43,44629
17,43,44418
17,43,44628
17,43,44279
17,43,44698
17,43,44558
17,43,44419
17,43,44489
17,43,44349
17,43,44419
17,43,44628
17,43,44489
17,44,56431
17,44,56082
17,44,81085
17,44,42324
17,44,42323
17,44,42533
17,44,42113
17,44,42253
17,44,41276
17,44,42043
17,44,42323
17,44,42253
17,44,42394
17,44,42254
17,44,42603
17,44,42044
17,44,41974
17,44,42323
17,44,42044
17,44,42323
17,44,42044
17,44,42253
17,44,42533
17,44,41974
17,44,42463
17,44,42183
17,44,42324
17,44,42114
17,44,42463
17,44,42463
17,44,41974
17,44,42743
17,44,42184
17,44,41974
17,44,42114
17,44,42184
17,44,42254
17,44,42114
17,44,42044
17,44,42323
17,44,42114
17,44,42114
17,44,41974
17,44,42603
17,44,42044
17,44,42254
17,44,42254
17,44,42323
17,44,42183
17,44,41904
17,44,42324
17,44,42323
17,44,42044
17,44,42114
17,44,41975
17,44,42114
17,44,42114
17,44,42114
17,44,42184
17,44,42184
17,44,49517
17,44,42184
17,44,42184
17,44,42184
17,44,42044
17,44,42114
17,44,42393
17,44,42254
17,44,41485
17,44,42113
17,44,42253
17,44,41765
17,44,42114
17,44,41555
17,44,42183
17,44,42463
17,44,41694
17,44,42184
17,44,41625
17,44,42183
17,44,42253
17,44,42113
17,44,42183
17,44,41974
17,44,42393
17,44,42114
17,44,42184
17,44,42114
17,44,42254
17,44,42184
17,44,42044
17,44,42183
17,44,42114
17,44,42044
17,44,42044
17,44,42533
17,44,42254
17,44,42673
17,44,42114
17,44,42882
17,45,78221
17,45,61251
17,45,90095
17,45,49168
