n,m,ns
13,21,65441
13,21,66698
13,21,65371
13,21,66139
13,21,65161
13,21,64951
13,21,64882
13,21,65231
13,21,72494
13,21,67257
13,21,66698
13,21,66977
13,21,65859
13,21,65510
13,21,67117
13,21,66768
13,21,66209
13,21,65161
13,21,65301
13,21,64602
13,21,67256
13,21,65092
13,21,66069
13,21,64951
13,21,67047
13,21,66488
13,21,67046
13,21,65021
13,21,67326
13,21,65929
13,21,65022
13,21,66418
13,21,64393
13,21,66977
13,21,66837
13,21,65929
13,21,65370
13,21,67047
13,21,65161
13,21,66558
13,21,65580
13,21,65092
13,21,65231
13,21,65162
13,21,67047
13,21,66768
13,21,65511
13,21,64533
13,21,65510
13,21,65231
13,21,66767
13,21,65441
13,21,65930
13,22,94005
13,22,68303
13,22,69631
13,22,69631
13,22,69072
13,22,69841
13,22,68583
13,22,68723
13,22,68374
13,22,67746
13,22,70120
13,22,68653
13,22,75777
13,22,69212
13,22,68793
13,22,68373
13,22,69771
13,22,69351
13,22,68793
13,22,69841
13,22,69142
13,22,68583
13,22,69421
13,22,69073
13,22,70050
13,22,68793
13,22,68024
13,22,68443
13,22,69282
13,22,68792
13,22,68653
13,22,67676
13,22,69003
13,22,68863
13,22,70609
13,22,68304
13,22,68373
13,22,69002
13,22,68513
13,22,68653
13,22,68025
13,22,68653
13,22,70329
13,22,70050
13,22,68863
13,22,68653
13,22,68793
13,22,69282
13,22,69492
13,22,68653
13,22,68933
13,22,67955
13,22,68513
13,22,69421
13,22,68165
13,22,68164
13,22,70329
13,22,68723
13,22,68165
13,22,70469
13,22,68932
13,22,68443
13,22,68932
13,22,68304
13,22,69910
13,22,70259
13,22,68723
13,22,69910
13,22,76824
13,22,68373
13,22,70259
13,22,68513
13,22,68653
13,22,70050
13,22,70469
13,22,70120
13,22,69770
13,22,69211
13,22,67885
13,22,68514
13,22,70190
13,22,68513
13,22,67675
13,22,70119
13,22,69980
13,22,67955
13,22,68932
13,22,68653
13,22,70260
13,22,68793
13,22,68025
13,22,68933
13,22,68513
13,22,68374
13,22,68304
13,22,68723
13,22,68513
13,22,69142
13,22,68653
13,22,70120
13,23,99802
13,23,99382
13,23,74170
13,23,73891
13,23,73472
13,23,75079
13,23,73263
13,23,74869
13,23,73332
13,23,73612
13,23,73262
13,23,72913
13,23,72773
13,23,72424
13,23,74589
13,23,75777
13,23,72774
13,23,75009
13,23,73263
13,23,72774
13,23,74240
13,23,73403
13,23,80317
13,23,74799
13,23,73472
13,23,74729
13,23,73333
13,23,72634
13,23,72913
13,23,74240
13,23,74241
13,23,73822
13,23,74101
13,23,72564
13,23,73122
13,23,72145
13,23,74868
13,23,73891
13,23,72075
13,23,73891
13,23,73053
13,23,72704
13,23,74031
13,23,72564
13,23,72844
13,23,73682
13,23,74450
13,23,74310
13,23,74171
13,23,74240
13,23,74659
13,23,72913
13,23,73053
13,23,74729
13,23,74310
13,23,72914
13,23,73123
13,23,73192
13,23,72145
13,23,74241
13,23,73263
13,23,72495
13,23,74450
13,23,73123
13,23,74729
13,23,74310
13,23,73262
13,23,73402
13,23,73332
13,23,74660
13,23,72983
13,23,74520
13,23,73053
13,23,72773
13,23,81085
13,23,73193
13,23,72774
13,23,72564
13,23,72704
13,23,74798
13,23,73193
13,23,74310
13,23,72285
13,23,74380
13,23,72564
13,23,74380
13,23,74660
13,23,72774
13,23,73193
13,23,74869
13,23,72704
13,23,72704
13,23,74380
13,23,72844
13,23,73053
13,23,74450
13,23,72774
13,23,73262
13,23,72424
13,23,72913
13,24,104062
13,24,75358
13,24,77942
13,24,77942
13,24,75916
13,24,76056
13,24,77593
13,24,77592
13,24,75078
13,24,77314
13,24,75498
13,24,75288
13,24,77174
13,24,76964
13,24,77243
13,24,77243
13,24,76056
13,24,75847
13,24,77803
13,24,77732
13,24,76196
13,24,77104
13,24,77173
13,24,77383
13,24,76196
13,24,84297
13,24,77523
13,24,77662
13,24,77244
13,24,75777
13,24,77523
13,24,77313
13,24,74520
13,24,75358
13,24,75218
13,24,77453
13,24,75917
13,24,75986
13,24,76405
13,24,75847
13,24,75986
13,24,77593
13,24,75288
13,24,77453
13,24,76266
13,24,75847
13,24,76825
13,24,76126
13,24,75637
13,24,75498
13,24,77522
13,24,77173
13,24,75986
13,24,77104
13,24,76964
13,24,77592
13,24,74031
13,24,75148
13,24,75218
13,24,76754
13,24,77243
13,24,75637
13,24,75707
13,24,77313
13,24,76335
13,24,75288
13,24,76336
13,24,75218
13,24,76964
13,24,76056
13,24,74869
13,24,75847
13,24,75847
13,24,75846
13,24,76824
13,24,76265
13,24,82062
13,24,76056
13,24,77034
13,24,75567
13,24,77173
13,24,75637
13,24,74868
13,24,75358
13,24,75078
13,24,73891
13,24,77803
13,24,77174
13,24,77383
13,24,75498
13,24,77174
13,24,75078
13,24,76266
13,24,74659
13,24,76126
13,24,76335
13,24,75288
13,24,75637
13,24,75149
13,24,74799
13,25,111466
13,25,83738
13,25,82063
13,25,81085
13,25,82482
13,25,83459
13,25,82411
13,25,81783
13,25,82342
13,25,83738
13,25,82411
13,25,83459
13,25,83389
13,25,81713
13,25,81154
13,25,82551
13,25,80595
13,25,81434
13,25,82552
13,25,81853
13,25,83250
13,25,81713
13,25,83389
13,25,83529
13,25,81783
13,25,88208
13,25,83249
13,25,83459
13,25,81434
13,25,82202
13,25,81853
13,25,81853
13,25,82831
13,25,81922
13,25,81503
13,25,81504
13,25,83320
13,25,82971
13,25,80666
13,25,81993
13,25,81084
13,25,81294
13,25,80596
13,25,82132
13,25,80665
13,25,81573
13,25,83250
13,25,80875
13,25,82621
13,25,81504
13,25,81923
13,25,82341
13,25,82970
13,25,81294
13,25,82831
13,25,81085
13,25,81852
13,25,82831
13,25,81713
13,25,81713
13,25,83249
13,25,81364
13,25,81784
13,25,81713
13,25,81154
13,25,81224
13,25,81713
13,25,81503
13,25,81224
13,25,80665
13,25,83389
13,25,81503
13,25,91281
13,25,82341
13,25,81084
13,25,81783
13,25,81225
13,25,80736
13,25,81923
13,25,81714
13,25,83250
13,25,83180
13,25,83389
13,25,82900
13,25,83668
13,25,83180
13,25,81504
13,25,82830
13,25,81993
13,25,81294
13,25,81294
13,25,83320
13,25,81923
13,25,83040
13,25,82063
13,25,82830
13,25,83459
13,25,83319
13,25,83249
13,25,81224
13,26,105459
13,26,102526
13,26,80736
13,26,79618
13,26,78152
13,26,78640
13,26,79060
13,26,78780
13,26,80316
13,26,79967
13,26,78850
13,26,78570
13,26,79968
13,26,79548
13,26,78361
13,26,80526
13,26,78640
13,26,77383
13,26,78850
13,26,85135
13,26,78641
13,26,78152
13,26,79548
13,26,78989
13,26,78500
13,26,79059
13,26,79618
13,26,80037
13,26,79827
13,26,78151
13,26,78640
13,26,79548
13,26,78291
13,26,77802
13,26,78152
13,26,78151
13,26,78850
13,26,79269
13,26,78641
13,26,79828
13,26,78780
13,26,79827
13,26,77452
13,26,78710
13,26,78291
13,26,79339
13,26,79269
13,26,79478
13,26,79479
13,26,78990
13,26,78780
13,26,77453
13,26,80317
13,26,79199
13,26,78221
13,26,77872
13,26,78500
13,26,77942
13,26,78779
13,26,79269
13,26,79688
13,26,78151
13,26,78571
13,26,79269
13,26,79059
13,26,77942
13,26,78291
13,26,77733
13,26,83948
13,26,78221
13,26,77523
13,26,78780
13,26,78361
13,26,77244
13,26,77732
13,26,78221
13,26,79827
13,26,78012
13,26,78151
13,26,77732
13,26,78710
13,26,80317
13,26,78780
13,26,79897
13,26,78012
13,26,77104
13,26,78361
13,26,78501
13,26,79618
13,26,77592
13,26,78291
13,26,77174
13,26,78012
13,26,77663
13,26,77942
13,26,78361
13,26,77872
13,26,77872
13,26,78221
13,26,78152
13,27,140868
13,27,90583
13,27,91980
13,27,91072
13,27,91001
13,27,89954
13,27,90862
13,27,92608
13,27,90513
13,27,90792
13,27,90164
13,27,91351
13,27,91211
13,27,90233
13,27,91351
13,27,98055
13,27,89814
13,27,88907
13,27,89675
13,27,90444
13,27,90443
13,27,90513
13,27,91770
13,27,89326
13,27,89814
13,27,91281
13,27,89117
13,27,91840
13,27,90094
13,27,89256
13,27,90723
13,27,91212
13,27,89885
13,27,88977
13,27,90582
13,27,89744
13,27,91142
13,27,90164
13,27,91002
13,27,88697
13,27,89116
13,27,89955
13,27,90583
13,27,91351
13,27,88837
13,27,90862
13,27,89466
13,27,91281
13,27,91561
13,27,89884
13,27,89396
13,27,91002
13,27,90792
13,27,89954
13,27,89395
13,27,88976
13,27,90024
13,27,89256
13,27,96379
13,27,91630
13,27,91142
13,27,91351
13,27,89675
13,27,89325
13,27,90024
13,27,89465
13,27,91142
13,27,90025
13,27,91561
13,27,91700
13,27,88767
13,27,89256
13,27,88907
13,27,89955
13,27,89326
13,27,91002
13,27,90164
13,27,88558
13,27,89606
13,27,89396
13,27,90094
13,27,90513
13,27,89536
13,27,89326
13,27,88697
13,27,89466
13,27,89536
13,27,90374
13,27,89396
13,27,89885
13,27,91211
13,27,91351
13,27,90583
13,27,90932
13,27,91282
13,27,88977
13,27,91631
13,27,91491
13,27,91141
13,27,89815
13,28,150646
13,28,90792
13,28,91071
13,28,91910
13,28,92120
13,28,90164
13,28,90443
13,28,90443
13,28,89814
13,28,89885
13,28,90932
13,28,92189
13,28,90652
13,28,90234
13,28,90653
13,28,91910
13,28,90094
13,28,90793
13,28,89675
13,28,89396
13,28,89815
13,28,90723
13,28,91841
13,28,91072
13,28,90514
13,28,90094
13,28,90652
13,28,91700
13,28,91141
13,28,92119
13,28,89326
13,28,89605
13,28,89675
13,28,90094
13,28,90025
13,28,91910
13,28,91630
13,28,89535
13,28,90373
13,28,88907
13,28,91212
13,28,91980
13,28,91351
13,28,98475
13,28,90932
13,28,90443
13,28,90653
13,28,90443
13,28,89884
13,28,91770
13,28,89256
13,28,89536
13,28,91002
13,28,89815
13,28,89325
13,28,90094
13,28,90164
13,28,90513
13,28,91141
13,28,91770
13,28,90513
13,28,90304
13,28,90513
13,28,90443
13,28,89396
13,28,90652
13,28,90303
13,28,90513
13,28,91491
13,28,90373
13,28,90583
13,28,91351
13,28,91421
13,28,92189
13,28,89675
13,28,91840
13,28,89326
13,28,90443
13,28,90164
13,28,89954
13,28,89815
13,28,91142
13,28,89745
13,28,92468
13,28,90792
13,28,91630
13,28,95682
13,28,92259
13,28,90233
13,28,90373
13,28,91700
13,28,90024
13,28,90025
13,28,88767
13,28,89326
13,28,90862
13,28,91490
13,28,90653
13,28,90234
13,28,90303
13,29,116214
13,29,91701
13,29,90793
13,29,91421
13,29,89675
13,29,91631
13,29,90583
13,29,93446
13,29,90234
13,29,89326
13,29,92818
13,29,89954
13,29,91491
13,29,89884
13,29,90933
13,29,90932
13,29,92189
13,29,90583
13,29,91141
13,29,92748
13,29,90163
13,29,90443
13,29,92189
13,29,89815
13,29,88768
13,29,92818
13,29,91421
13,29,90094
13,29,90443
13,29,97078
13,29,89396
13,29,91770
13,29,89954
13,29,89116
13,29,90443
13,29,88698
13,29,89955
13,29,89745
13,29,91351
13,29,91211
13,29,91630
13,29,89325
13,29,88697
13,29,92119
13,29,89814
13,29,89116
13,29,92119
13,29,91840
13,29,89396
13,29,91701
13,29,89326
13,29,89536
13,29,89815
13,29,90723
13,29,89466
13,29,90443
13,29,89885
13,29,91352
13,29,90583
13,29,90374
13,29,89605
13,29,90373
13,29,91700
13,29,89465
13,29,92119
13,29,90792
13,29,89814
13,29,90373
13,29,90653
13,29,89535
13,29,91421
13,29,90304
13,29,98544
13,29,92119
13,29,91281
13,29,90163
13,29,91560
13,29,88977
13,29,89605
13,29,91700
13,29,90024
13,29,88906
13,29,89954
13,29,91351
13,29,89256
13,29,91909
13,29,91211
13,29,88557
13,29,90234
13,29,91351
13,29,90443
13,29,89745
13,29,89256
13,29,89187
13,29,91211
13,29,89954
13,29,89186
13,29,91490
13,29,89675
13,29,89117
13,30,129553
13,30,102386
13,30,103922
13,30,104760
13,30,102595
13,30,103294
13,30,103573
13,30,106507
13,30,102386
13,30,102386
13,30,104970
13,30,102386
13,30,103224
13,30,108811
13,30,102247
13,30,101688
13,30,103224
13,30,104271
13,30,102735
13,30,102246
13,30,102526
13,30,102665
13,30,103434
13,30,102107
13,30,103923
13,30,103853
13,30,104342
13,30,103643
13,30,101757
13,30,103433
13,30,102875
13,30,101967
13,30,102665
13,30,103225
13,30,102805
13,30,103434
13,30,102386
13,30,101967
13,30,104411
13,30,103084
13,30,101409
13,30,102596
13,30,101827
13,30,103643
13,30,102735
13,30,101268
13,30,101687
13,30,103573
13,30,104620
13,30,102456
13,30,102945
13,30,110069
13,30,104412
13,30,101548
13,30,104272
13,30,101548
13,30,101967
13,30,101757
13,30,101688
13,30,101198
13,30,103713
13,30,102385
13,30,102805
13,30,101967
13,30,102455
13,30,102106
13,30,102246
13,30,101688
13,30,103503
13,30,101199
13,30,103923
13,30,103643
13,30,103992
13,30,101339
13,30,103504
13,30,104132
13,30,104202
13,30,102595
13,30,104271
13,30,102735
13,30,104342
13,30,102666
13,30,101897
13,30,103224
13,30,104411
13,30,101897
13,30,102736
13,30,103224
13,30,101618
13,30,111535
13,30,101897
13,30,102456
13,30,103363
13,30,101617
13,30,103154
13,30,102595
13,30,102386
13,30,102735
13,30,102596
13,30,101548
13,31,152531
13,31,102805
13,31,103294
13,31,104271
13,31,102595
13,31,103364
13,31,102037
13,31,102735
13,31,102526
13,31,102456
13,31,102456
13,31,101757
13,31,103923
13,31,102735
13,31,102665
13,31,101478
13,31,102735
13,31,102595
13,31,103782
13,31,101478
13,31,102107
13,31,102526
13,31,102177
13,31,101897
13,31,101827
13,31,101478
13,31,109579
13,31,102386
13,31,104342
13,31,102316
13,31,103503
13,31,101967
13,31,101967
13,31,102386
13,31,102246
13,31,103573
13,31,102176
13,31,103503
13,31,101967
13,31,101827
13,31,101617
13,31,102525
13,31,101967
13,31,102037
13,31,102875
13,31,101198
13,31,101897
13,31,102107
13,31,103154
13,31,101478
13,31,102386
13,31,101757
13,31,102874
13,31,103014
13,31,101757
13,31,102735
13,31,101618
13,31,101409
13,31,104551
13,31,101827
13,31,102316
13,31,101617
13,31,104411
13,31,102316
13,31,109928
13,31,102176
13,31,102177
13,31,101409
13,31,103503
13,31,102246
13,31,101548
13,31,104621
13,31,101338
13,31,102805
13,31,103084
13,31,102106
13,31,103224
13,31,102177
13,31,101408
13,31,100919
13,31,103922
13,31,105180
13,31,100920
13,31,101408
13,31,103503
13,31,101547
13,31,101129
13,31,101129
13,31,101408
13,31,101059
13,31,102456
13,31,102107
13,31,102805
13,31,103433
13,31,103783
13,31,102386
13,31,102456
13,31,102246
13,31,101897
13,31,102177
13,32,164893
13,32,122291
13,32,117053
13,32,114119
13,32,114888
13,32,114888
13,32,113770
13,32,115446
13,32,115586
13,32,114049
13,32,115726
13,32,115726
13,32,116005
13,32,113909
13,32,116214
13,32,114258
13,32,115027
13,32,113002
13,32,114887
13,32,115237
13,32,114189
13,32,114887
13,32,115097
13,32,115726
13,32,115586
13,32,114399
13,32,114888
13,32,114329
13,32,115795
13,32,114398
13,32,114747
13,32,113979
13,32,114189
13,32,113700
13,32,113211
13,32,114119
13,32,121801
13,32,115656
13,32,115167
13,32,115586
13,32,113979
13,32,116912
13,32,115725
13,32,114747
13,32,114328
13,32,115376
13,32,114608
13,32,113281
13,32,114608
13,32,115795
13,32,114678
13,32,115795
13,32,113560
13,32,115306
13,32,116074
13,32,114957
13,32,115027
13,32,115656
13,32,116354
13,32,115236
13,32,115167
13,32,114258
13,32,113420
13,32,115446
13,32,114608
13,32,114189
13,32,115934
13,32,115376
13,32,113770
13,32,115237
13,32,122080
13,32,114049
13,32,113910
13,32,115166
13,32,113770
13,32,114119
13,32,112792
13,32,112862
13,32,116214
13,32,113141
13,32,115376
13,32,114120
13,32,114399
13,32,115306
13,32,116354
13,32,114678
13,32,112862
13,32,115376
13,32,114119
13,32,113002
13,32,112652
13,32,115376
13,32,114888
13,32,115306
13,32,113211
13,32,112722
13,32,114050
13,32,115097
13,32,115027
13,32,112513
13,33,162309
13,33,112024
13,33,109300
13,33,118729
13,33,108741
13,33,110627
13,33,111185
13,33,112513
13,33,108602
13,33,109998
13,33,110278
13,33,110208
13,33,111046
13,33,110417
13,33,110628
13,33,112862
13,33,108812
13,33,112094
13,33,107904
13,33,113561
13,33,108741
13,33,111884
13,33,109439
13,33,111954
13,33,111047
13,33,114399
13,33,111395
13,33,111535
13,33,110348
13,33,110418
13,33,110418
13,33,109719
13,33,110557
13,33,110557
13,33,110488
13,33,110488
13,33,110557
13,33,111116
13,33,110069
13,33,118379
13,33,110767
13,33,110347
13,33,110627
13,33,112024
13,33,108532
13,33,111675
13,33,109301
13,33,110278
13,33,110208
13,33,110068
13,33,109231
13,33,110697
13,33,109161
13,33,112024
13,33,109090
13,33,109439
13,33,110557
13,33,109859
13,33,109440
13,33,110209
13,33,108392
13,33,111885
13,33,110557
13,33,112163
13,33,108881
13,33,110138
13,33,108672
13,33,110208
13,33,109440
13,33,114608
13,33,109998
13,33,111395
13,33,108950
13,33,110348
13,33,116913
13,33,111605
13,33,108462
13,33,110977
13,33,108672
13,33,112234
13,33,109091
13,33,109929
13,33,109649
13,33,110348
13,33,108462
13,33,111884
13,33,109440
13,33,111884
13,33,110907
13,33,110488
13,33,109230
13,33,110418
13,33,109440
13,33,111675
13,33,110977
13,33,110278
13,33,109509
13,33,110487
13,33,109020
13,33,109370
13,34,150297
13,34,127459
13,34,127948
13,34,126970
13,34,126132
13,34,126620
13,34,125014
13,34,125084
13,34,134792
13,34,127179
13,34,126481
13,34,124665
13,34,125294
13,34,125573
13,34,127039
13,34,127738
13,34,128506
13,34,124804
13,34,127249
13,34,126900
13,34,125503
13,34,128506
13,34,127179
13,34,126271
13,34,126271
13,34,125643
13,34,124107
13,34,127668
13,34,125852
13,34,124176
13,34,124735
13,34,125154
13,34,125364
13,34,125573
13,34,127389
13,34,126341
13,34,125084
13,34,124525
13,34,125015
13,34,131859
13,34,126621
13,34,124456
13,34,125434
13,34,124944
13,34,126969
13,34,126621
13,34,127249
13,34,123966
13,34,126551
13,34,125224
13,34,124595
13,34,124525
13,34,127110
13,34,124386
13,34,124804
13,34,126271
13,34,126131
13,34,126481
13,34,125154
13,34,125922
13,34,125433
13,34,125992
13,34,125992
13,34,124735
13,34,125223
13,34,125852
13,34,125293
13,34,124665
13,34,126131
13,34,127109
13,34,133465
13,34,124805
13,34,126900
13,34,126690
13,34,126691
13,34,125224
13,34,127319
13,34,125014
13,34,125223
13,34,124525
13,34,126271
13,34,125713
13,34,127388
13,34,125992
13,34,125503
13,34,125643
13,34,124944
13,34,127179
13,34,124106
13,34,125084
13,34,123897
13,34,126830
13,34,125433
13,34,127180
13,34,127319
13,34,124735
13,34,125992
13,34,124176
13,34,124316
13,34,125503
13,35,154975
13,35,135001
13,35,129204
13,35,125992
13,35,126690
13,35,128646
13,35,124805
13,35,125713
13,35,125224
13,35,126900
13,35,127948
13,35,125922
13,35,125992
13,35,125922
13,35,126690
13,35,126760
13,35,124945
13,35,126132
13,35,126062
13,35,127458
13,35,127458
13,35,126830
13,35,124385
13,35,124595
13,35,126271
13,35,126202
13,35,126970
13,35,125364
13,35,126062
13,35,126551
13,35,125713
13,35,125713
13,35,133674
13,35,126481
13,35,125782
13,35,126201
13,35,127458
13,35,125782
13,35,126062
13,35,128576
13,35,125852
13,35,125503
13,35,127808
13,35,126691
13,35,126271
13,35,126411
13,35,126271
13,35,125084
13,35,126272
13,35,126062
13,35,127180
13,35,127948
13,35,126341
13,35,126131
13,35,127668
13,35,126691
13,35,126551
13,35,125573
13,35,125852
13,35,126551
13,35,128437
13,35,128367
13,35,126900
13,35,133395
13,35,125294
13,35,127459
13,35,127180
13,35,127389
13,35,126550
13,35,126271
13,35,125782
13,35,127598
13,35,125223
13,35,127109
13,35,126411
13,35,125573
13,35,126202
13,35,125573
13,35,126201
13,35,125852
13,35,127668
13,35,128715
13,35,126411
13,35,129344
13,35,126132
13,35,127110
13,35,127948
13,35,126621
13,35,125922
13,35,126202
13,35,127529
13,35,127948
13,35,126411
13,35,127738
13,35,134373
13,35,127249
13,35,126900
13,35,129903
13,35,125922
13,35,125643
13,36,148411
13,36,123199
13,36,124665
13,36,125852
13,36,124036
13,36,124385
13,36,127388
13,36,123827
13,36,123827
13,36,124525
13,36,124805
13,36,123827
13,36,123897
13,36,124665
13,36,125363
13,36,124596
13,36,122989
13,36,125224
13,36,122989
13,36,123128
13,36,123687
13,36,124037
13,36,123478
13,36,123478
13,36,123826
13,36,131021
13,36,123128
13,36,123268
13,36,122849
13,36,124316
13,36,122150
13,36,123827
13,36,123408
13,36,122919
13,36,122361
13,36,124246
13,36,121523
13,36,123757
13,36,122360
13,36,123896
13,36,122430
13,36,125364
13,36,122360
13,36,124455
13,36,122989
13,36,123128
13,36,123687
13,36,123408
13,36,124106
13,36,124036
13,36,123058
13,36,122570
13,36,124386
13,36,124246
13,36,123128
13,36,122849
13,36,122011
13,36,131370
13,36,124315
13,36,122919
13,36,122361
13,36,125922
13,36,122360
13,36,124316
13,36,122430
13,36,124595
13,36,123897
13,36,122151
13,36,122150
13,36,125363
13,36,122081
13,36,122290
13,36,122919
13,36,123618
13,36,122011
13,36,123059
13,36,123478
13,36,124315
13,36,121452
13,36,124106
13,36,122780
13,36,126341
13,36,122849
13,36,123198
13,36,122012
13,36,122989
13,36,122220
13,36,123617
13,36,121731
13,36,132976
13,36,123688
13,36,122430
13,36,124386
13,36,124526
13,36,122081
13,36,123407
13,36,125293
13,36,123478
13,36,123129
13,36,124665
13,37,161052
13,37,133954
13,37,135560
13,37,134443
13,37,132767
13,37,136817
13,37,134582
13,37,134792
13,37,135071
13,37,133116
13,37,133046
13,37,137935
13,37,132766
13,37,133744
13,37,134931
13,37,133953
13,37,133185
13,37,134931
13,37,132627
13,37,140728
13,37,134791
13,37,133884
13,37,134443
13,37,133535
13,37,132277
13,37,135839
13,37,135211
13,37,132208
13,37,132766
13,37,136049
13,37,131928
13,37,132488
13,37,134722
13,37,132557
13,37,131719
13,37,135491
13,37,134164
13,37,133814
13,37,136468
13,37,132417
13,37,132417
13,37,134722
13,37,132278
13,37,132906
13,37,135420
13,37,132208
13,37,133186
13,37,134513
13,37,138773
13,37,134931
13,37,134303
13,37,132626
13,37,135001
13,37,136118
13,37,131719
13,37,133326
13,37,136049
13,37,131999
13,37,134094
13,37,135351
13,37,132068
13,37,134233
13,37,133884
13,37,133325
13,37,133116
13,37,133814
13,37,132767
13,37,134024
13,37,133954
13,37,132976
13,37,134582
13,37,135769
13,37,133604
13,37,131649
13,37,135350
13,37,132277
13,37,132277
13,37,141077
13,37,132347
13,37,132906
13,37,134583
13,37,133256
13,37,133255
13,37,136119
13,37,131649
13,37,134792
13,37,134513
13,37,131579
13,37,133674
13,37,134722
13,37,131719
13,37,133605
13,37,134443
13,37,133675
13,37,133814
13,37,134443
13,37,134093
13,37,134582
13,37,135979
13,37,133185
13,38,186893
13,38,158678
13,38,160144
13,38,158328
13,38,159306
13,38,167617
13,38,159725
13,38,163217
13,38,159585
13,38,158258
13,38,158468
13,38,160214
13,38,158956
13,38,159934
13,38,156792
13,38,160144
13,38,161610
13,38,157560
13,38,159655
13,38,160563
13,38,158887
13,38,159934
13,38,161820
13,38,158258
13,38,161959
13,38,160004
13,38,158956
13,38,159725
13,38,159865
13,38,157141
13,38,166220
13,38,159236
13,38,158189
13,38,160982
13,38,157770
13,38,160842
13,38,160493
13,38,158817
13,38,158398
13,38,158468
13,38,157770
13,38,157979
13,38,158048
13,38,159795
13,38,160214
13,38,158119
13,38,159166
13,38,160912
13,38,157281
13,38,158258
13,38,158188
13,38,160283
13,38,159794
13,38,158258
13,38,157699
13,38,167547
13,38,160144
13,38,159166
13,38,159026
13,38,158188
13,38,158258
13,38,163636
13,38,156512
13,38,157979
13,38,159166
13,38,156791
13,38,157629
13,38,157629
13,38,157420
13,38,161051
13,38,159026
13,38,156302
13,38,159795
13,38,160284
13,38,157700
13,38,158328
13,38,158398
13,38,158048
13,38,160353
13,38,163356
13,38,160074
13,38,160563
13,38,158538
13,38,157770
13,38,159515
13,38,157630
13,38,158817
13,38,158957
13,38,157770
13,38,156582
13,38,157560
13,38,157420
13,38,158678
13,38,157700
13,38,158188
13,38,159515
13,38,155814
13,38,159795
13,38,159376
13,38,160633
13,39,187033
13,39,159096
13,39,160633
13,39,161610
13,39,167337
13,39,161121
13,39,160214
13,39,158678
13,39,160982
13,39,160423
13,39,158678
13,39,161750
13,39,158677
13,39,160074
13,39,161471
13,39,160563
13,39,160004
13,39,161331
13,39,161331
13,39,162239
13,39,161471
13,39,159585
13,39,160074
13,39,159306
13,39,159236
13,39,165033
13,39,160982
13,39,159864
13,39,170690
13,39,160214
13,39,160214
13,39,163356
13,39,159096
13,39,159795
13,39,166290
13,39,161261
13,39,159585
13,39,159935
13,39,159934
13,39,160493
13,39,160982
13,39,162029
13,39,160004
13,39,160982
13,39,161820
13,39,162868
13,39,158957
13,39,159795
13,39,163635
13,39,158537
13,39,160074
13,39,163636
13,39,159096
13,39,166779
13,39,160004
13,39,160144
13,39,160074
13,39,159864
13,39,158886
13,39,159515
13,39,162030
13,39,161121
13,39,163077
13,39,158817
13,39,160004
13,39,161401
13,39,158537
13,39,160005
13,39,159516
13,39,159655
13,39,161401
13,39,160912
13,39,159166
13,39,158607
13,39,160494
13,39,161052
13,39,161332
13,39,166849
13,39,160982
13,39,163147
13,39,160214
13,39,161122
13,39,160842
13,39,160912
13,39,158747
13,39,159166
13,39,160493
13,39,158817
13,39,161611
13,39,161681
13,39,161052
13,39,159655
13,39,160493
13,39,161262
13,39,161611
13,39,160005
13,39,161052
13,39,159376
13,39,160284
13,39,163427
13,40,238086
13,40,194994
13,40,189896
13,40,186893
13,40,187941
13,40,188849
13,40,186194
13,40,188429
13,40,187242
13,40,186194
13,40,186893
13,40,187871
13,40,188150
13,40,188150
13,40,186055
13,40,185915
13,40,186334
13,40,187312
13,40,186823
13,40,187731
13,40,186404
13,40,187311
13,40,192410
13,40,187591
13,40,186195
13,40,185985
13,40,187801
13,40,185775
13,40,188709
13,40,185147
13,40,188290
13,40,187103
13,40,187032
13,40,185775
13,40,187660
13,40,184937
13,40,187800
13,40,184937
13,40,186054
13,40,185007
13,40,184938
13,40,184169
13,40,187661
13,40,192270
13,40,187102
13,40,186684
13,40,186264
13,40,185496
13,40,186963
13,40,187452
13,40,185286
13,40,188080
13,40,187871
13,40,187801
13,40,186403
13,40,186544
13,40,186683
13,40,187521
13,40,188779
13,40,186823
13,40,185077
13,40,185566
13,40,186264
13,40,187452
13,40,186683
13,40,184658
13,40,185636
13,40,184657
13,40,185566
13,40,187591
13,40,187661
13,40,184378
13,40,187242
13,40,185776
13,40,184868
13,40,187451
13,40,187312
13,40,185566
13,40,186963
13,40,185496
13,40,184867
13,40,184867
13,40,185146
13,40,185496
13,40,187591
13,40,185915
13,40,193248
13,40,187312
13,40,186055
13,40,185775
13,40,186893
13,40,187242
13,40,185636
13,40,187382
13,40,187591
13,40,185915
13,40,187172
13,40,186892
13,40,184518
13,40,185915
13,41,222791
13,41,173274
13,41,171877
13,41,172505
13,41,175928
13,41,172297
13,41,173832
13,41,178582
13,41,172505
13,41,175788
13,41,172436
13,41,172086
13,41,174391
13,41,173344
13,41,170061
13,41,171249
13,41,172436
13,41,170062
13,41,172785
13,41,173134
13,41,173484
13,41,172925
13,41,171597
13,41,172715
13,41,172995
13,41,171249
13,41,171179
13,41,171527
13,41,172017
13,41,170900
13,41,178582
13,41,175090
13,41,171598
13,41,170690
13,41,171598
13,41,171248
13,41,172925
13,41,172087
13,41,170900
13,41,172157
13,41,173344
13,41,172157
13,41,172715
13,41,172016
13,41,172715
13,41,174043
